NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;FPOE   ;BZOE   ;GRUE   ;FRANK  ;NEOS   ;SLP    ;PIRAT  ;WANDL  ;KPOE   ;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;127;905;535;11;210;29;220;7;21;21;8;0;3;1;4;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;128;862;487;3;234;27;167;7;16;20;11;0;0;1;1;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;129;1200;732;18;279;54;254;6;52;31;27;0;3;0;8;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;130;201;148;0;36;70;16;5;2;10;7;1;1;0;0;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;131;328;225;2;53;53;48;4;35;6;21;0;2;0;1;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;132;1154;847;14;210;193;201;27;83;39;61;0;5;1;13;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;133;983;684;11;182;106;173;30;84;39;46;3;7;0;3;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;134;607;416;4;106;52;148;12;51;23;14;0;1;1;4;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;135;1004;682;9;203;65;232;25;66;33;34;0;10;1;4;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;136;928;631;10;172;108;159;17;87;23;39;0;7;2;7;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;137;1008;701;10;193;128;194;25;70;36;39;0;1;0;5;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;138;0;490;8;192;62;117;9;49;21;17;1;9;0;5;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;139;0;45;0;31;7;5;0;0;1;0;1;0;0;0;                                                                                         
AT1;AT13;AT130;91001;4;9;4;10;140;0;9837;120;3852;1305;2066;192;1242;438;376;7;72;18;149;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;1;486;248;7;125;7;78;3;12;7;2;0;1;1;5;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;2;501;306;2;161;10;91;6;9;16;7;1;2;0;1;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;3;445;249;6;90;19;78;11;11;15;13;0;1;0;5;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;4;633;298;2;136;24;87;6;22;11;6;0;2;0;2;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;5;511;253;6;113;22;69;3;18;8;10;1;0;0;3;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;6;543;270;1;112;32;83;1;22;5;11;0;1;0;2;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;7;710;411;10;178;32;122;8;27;15;13;2;1;0;3;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;8;746;432;7;224;40;110;6;17;14;8;1;2;0;3;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;9;482;251;6;111;12;84;5;8;11;6;1;3;0;4;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;10;1085;636;8;254;61;137;10;91;18;40;0;9;0;8;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;11;832;492;7;180;36;168;10;42;13;18;3;3;2;10;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;12;962;522;8;123;48;59;12;155;18;62;1;17;2;17;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;13;734;413;6;138;41;82;9;78;14;33;0;7;0;5;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;14;409;203;3;93;22;59;1;9;8;4;1;1;0;2;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;15;614;303;4;144;17;85;7;22;13;4;0;2;0;5;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;16;701;392;8;156;28;141;12;15;19;7;0;1;0;5;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;17;535;281;11;97;49;68;6;20;14;12;1;0;1;2;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;18;1031;368;5;116;40;88;10;56;21;19;1;2;0;10;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;19;294;200;7;92;26;43;1;18;3;5;1;4;0;0;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;20;854;459;9;205;37;143;12;16;13;7;0;3;1;13;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;21;1003;585;10;261;44;165;17;36;21;22;1;4;1;3;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;22;914;397;10;120;86;90;11;32;14;24;0;2;0;8;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;23;874;553;6;304;20;149;20;21;7;10;1;2;0;13;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;24;790;355;5;170;19;114;5;11;5;17;0;4;0;5;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;25;944;468;7;179;39;140;4;46;20;23;0;4;1;5;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;26;1120;580;8;212;48;214;6;42;15;21;1;6;0;7;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;27;500;276;2;112;28;81;5;25;7;8;0;5;0;3;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;28;926;481;7;188;33;165;9;34;17;19;2;2;0;5;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;29;586;275;2;124;21;83;11;14;8;5;0;3;0;4;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;30;820;500;17;212;43;129;9;30;23;24;0;5;0;8;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;31;428;253;2;96;26;66;3;28;8;15;0;6;0;3;                                                                                         
AT1;AT13;AT130;91101;4;9;4;11;32;661;436;2;129;82;128;12;37;15;11;1;8;0;11;                                                                                         
