NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;GRUE   ;FPOE   ;BZOE   ;KPOE   ;LIF    ;DEM    ;MUT    ;KI     ;CPOE   ;WIR    ;ECHT6  ;IGS    ;ECHT8  ;PH     ;AKTIV  ;AL     ;SLP    ;WIFF   ;IBFS   ;         
AT1;AT13;AT130;91601;4;1;16;16;71;457;300;7;139;33;33;77;4;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;72;796;483;14;206;80;84;86;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;73;509;322;7;189;23;13;82;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;74;604;349;9;171;21;23;115;0;5;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;75;580;349;9;124;90;54;59;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;76;720;423;12;142;97;83;72;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;77;962;575;13;153;165;101;119;11;6;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;78;895;545;11;140;178;98;96;5;8;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;79;419;295;4;123;29;8;120;5;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;80;873;502;8;255;62;43;122;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;81;857;437;16;165;51;91;99;1;3;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;82;580;324;6;163;18;32;99;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;86;0;702;8;246;56;284;86;7;7;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;87;0;4713;68;2191;681;651;989;42;55;34;0;0;2;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;88;0;1652;34;574;244;456;267;13;29;28;0;0;7;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91601;4;1;16;16;89;0;186;0;53;13;101;14;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;0;0;209;8;80;40;32;45;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;1;844;352;18;153;24;68;76;3;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;2;1011;416;12;142;51;106;80;6;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;3;630;267;2;103;24;77;52;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;4;810;355;10;107;50;94;72;3;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;5;600;250;4;98;38;57;47;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;6;735;313;3;117;35;88;49;5;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;7;914;389;12;124;42;120;68;3;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;8;750;338;14;118;56;61;79;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;9;840;458;15;142;87;115;78;4;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;10;594;361;15;142;53;55;85;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;11;886;400;8;135;63;86;93;2;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;12;823;329;5;158;27;50;80;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;13;745;373;6;186;16;48;101;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;14;733;362;8;155;38;49;107;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;15;1049;466;27;147;68;109;93;4;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;16;894;471;21;166;67;113;88;3;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;17;538;213;4;65;41;46;47;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;18;931;487;21;200;72;88;90;3;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;19;787;297;5;114;35;56;70;4;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;20;720;282;14;130;18;33;79;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;21;983;429;8;164;46;106;79;3;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;22;926;434;12;171;60;94;86;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;23;998;387;16;132;52;95;68;10;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;24;938;431;14;182;52;71;98;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;25;505;253;6;135;25;21;58;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;26;691;356;16;152;33;53;91;1;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;27;470;231;1;94;24;30;72;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;28;555;256;6;112;21;38;67;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;29;548;277;12;109;42;50;57;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;30;533;135;4;45;17;14;49;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;31;865;456;19;163;80;90;95;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;32;1020;488;18;158;101;72;119;7;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;33;471;319;19;153;16;25;101;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;34;927;435;14;172;53;62;117;8;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;35;1043;564;8;177;114;127;116;7;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;36;1145;561;23;248;62;79;137;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;37;940;550;31;215;137;71;73;11;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;38;509;270;0;97;60;55;54;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;39;965;536;30;171;112;91;114;10;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;40;521;300;7;94;76;61;45;6;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;41;738;376;8;107;107;58;85;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;42;677;374;4;92;109;75;74;8;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;43;790;544;25;183;120;76;121;11;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;44;954;535;17;135;175;91;104;3;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;45;931;530;16;169;150;74;97;17;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;46;940;490;8;139;154;63;111;6;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;47;922;529;12;153;143;95;100;13;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;50;0;518;5;174;49;238;38;4;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;51;0;2680;45;980;601;507;448;41;37;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;52;0;1330;22;472;235;357;186;27;17;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91701;4;1;17;17;53;0;154;0;51;18;71;9;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;0;0;159;2;54;45;31;19;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;1;684;256;5;100;41;58;42;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;2;719;311;5;106;59;92;42;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;3;887;399;8;146;70;100;59;2;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;4;852;385;10;112;91;96;66;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;5;704;314;2;90;68;94;46;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;6;827;384;4;133;67;107;60;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;7;720;345;8;113;73;83;56;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;8;445;198;4;62;35;63;27;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;9;783;373;11;146;47;98;58;2;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;10;605;241;4;80;31;79;38;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;11;620;318;4;91;72;96;45;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;12;578;300;6;69;74;109;32;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;13;627;284;6;82;74;68;40;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;14;817;432;10;118;97;127;62;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;15;735;287;5;85;61;73;55;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;16;925;458;10;116;100;156;55;6;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;17;772;423;5;134;132;88;44;10;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;18;731;377;12;194;31;39;88;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;19;681;352;7;106;74;114;37;2;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;20;583;253;4;64;70;75;29;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;21;490;260;10;35;110;73;22;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;22;693;326;5;90;82;91;42;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;23;997;447;7;153;80;112;74;4;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;24;776;331;8;73;109;106;23;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;25;708;370;11;60;155;97;35;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;26;698;363;11;94;104;94;46;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;27;861;388;3;94;132;101;41;6;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;28;808;397;1;85;168;92;35;4;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;29;710;392;13;79;152;84;46;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;30;816;393;9;141;74;91;65;2;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;31;956;468;6;94;170;125;46;5;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;32;698;344;2;152;67;42;67;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;33;575;323;4;58;116;93;45;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;34;536;282;6;69;109;54;31;6;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;35;890;421;2;146;89;64;106;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;36;766;408;3;90;144;97;57;3;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;37;704;403;8;91;157;92;36;5;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;38;648;361;5;145;73;58;74;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;39;550;318;9;62;87;96;50;8;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;40;601;313;4;92;77;87;44;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;41;356;270;9;133;73;8;36;6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;42;781;454;9;125;142;84;72;7;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;43;723;373;3;73;153;94;36;4;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;44;535;263;8;80;79;32;58;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;45;779;398;13;69;161;105;35;5;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;46;679;417;10;75;193;96;32;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;47;441;253;3;60;102;56;26;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;48;882;509;13;95;216;122;46;6;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;49;706;379;4;64;151;100;48;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;50;678;378;8;90;142;88;35;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;51;540;295;12;67;130;49;26;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;52;635;342;10;62;162;44;48;6;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;53;0;133;0;11;112;1;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;54;0;731;1;157;131;379;30;1;14;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;55;0;2896;18;742;1104;626;327;25;26;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;56;0;1416;25;289;413;486;137;17;20;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91801;4;1;18;18;57;0;173;0;35;46;76;7;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;0;0;236;8;98;54;31;36;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;1;651;307;12;165;41;26;54;5;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;2;613;278;8;85;60;40;74;4;2;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;3;617;278;7;101;57;42;67;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;4;489;267;6;108;56;31;53;6;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;5;744;333;3;135;78;58;45;0;8;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;6;645;315;5;127;74;39;56;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;7;584;281;13;128;53;27;50;3;2;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;8;634;347;9;114;89;67;54;5;1;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;9;866;382;13;78;180;70;30;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;10;628;321;4;90;108;71;33;2;3;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;11;595;304;5;103;108;45;38;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;12;676;348;5;67;167;68;24;5;3;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;13;257;152;5;35;83;7;20;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;14;790;374;4;91;136;78;45;4;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;15;586;324;8;101;113;50;41;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;16;387;284;4;85;107;46;32;6;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;17;625;341;10;64;153;68;33;6;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;18;584;318;13;100;108;42;45;3;1;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;19;773;415;9;82;197;64;49;4;1;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;20;663;371;3;70;187;59;37;2;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;21;452;283;10;95;117;18;32;6;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;22;777;409;6;112;171;56;49;6;5;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;23;511;235;4;43;107;47;27;3;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;24;557;311;0;85;127;62;29;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;25;630;352;26;145;94;24;50;6;2;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;26;631;302;3;103;93;36;55;5;3;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;27;401;149;8;65;32;18;24;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;28;970;480;17;149;149;60;89;1;6;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;29;420;214;4;109;24;10;57;3;5;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;30;410;207;3;108;21;13;59;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;31;485;280;12;142;29;12;82;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;32;503;286;16;144;38;20;62;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;33;708;372;6;194;50;22;86;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;34;587;367;9;163;95;27;58;10;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;35;469;241;4;118;37;13;59;7;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;36;436;290;6;121;76;24;55;0;3;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;37;532;234;5;102;62;18;45;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;38;620;340;5;138;78;44;64;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;39;530;234;6;81;68;23;52;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;40;845;415;20;118;124;57;79;8;3;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;41;316;198;1;95;45;14;34;4;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;42;752;378;4;96;154;52;56;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;43;762;419;4;72;226;58;45;4;2;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;44;499;281;3;74;118;41;33;4;2;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;45;795;368;11;133;121;51;45;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;46;676;351;10;71;169;47;39;4;1;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;47;793;421;3;126;153;73;48;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;48;628;291;16;103;77;21;65;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;49;595;315;14;113;97;26;54;4;2;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;50;810;456;12;120;214;44;57;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91901;4;1;19;19;51;683;400;7;74;177;73;53;9;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
