NUTS2;LAU2_CODE;LAU2_NAME;POP_TOTAL;YEAR
AT33;30607;Ebreichsdorf;4504;1951
AT33;30608;Enzesfeld-Lindabrunn;3024;1951
AT33;30609;Furth an der Triesting;885;1951
AT33;30612;Günselsdorf;989;1951
AT33;30613;Heiligenkreuz;1083;1951
AT33;30614;Hernstein;1236;1951
AT33;30615;Hirtenberg;2113;1951
AT33;30616;Klausen-Leopoldsdorf;1323;1951
AT33;30618;Kottingbrunn;2232;1951
AT33;30620;Leobersdorf;3515;1951
AT33;30621;Mitterndorf an der Fischa;656;1951
AT33;30623;Oberwaltersdorf;1711;1951
AT33;30625;Pfaffstätten;2199;1951
AT33;30626;Pottendorf;4892;1951
AT33;30627;Pottenstein;3087;1951
AT33;30629;Reisenberg;1007;1951
AT33;30631;Schönau an der Triesting;1247;1951
AT33;30633;Seibersdorf;853;1951
AT33;30635;Sooß;786;1951
AT33;30636;Tattendorf;825;1951
AT33;30637;Teesdorf;1473;1951
AT33;30639;Traiskirchen;8057;1951
AT33;30641;Trumau;1557;1951
AT33;30645;Weissenbach an der Triesting;1795;1951
AT33;30646;Blumau-Neurißhof;1017;1951
AT33;30701;Au am Leithaberge;793;1951
AT33;30702;Bad Deutsch-Altenburg;1491;1951
AT33;30703;Berg;0;1951
AT33;30704;Bruck an der Leitha;7399;1951
AT33;30706;Enzersdorf an der Fischa;1825;1951
AT33;30708;Göttlesbrunn-Arbesthal;1158;1951
AT33;30709;Götzendorf an der Leitha;1408;1951
AT33;30710;Hainburg a.d.Donau;7083;1951
AT33;30711;Haslau-Maria Ellend;894;1951
AT33;30712;Höflein;959;1951
AT33;30713;Hof am Leithaberge;1118;1951
AT33;30715;Hundsheim;637;1951
AT33;30716;Mannersdorf am Leithagebirge;3799;1951
AT33;30718;Petronell-Carnuntum;1256;1951
AT33;30719;Prellenkirchen;1400;1951
AT33;30721;Rohrau;1631;1951
AT33;30722;Scharndorf;1011;1951
AT33;30724;Sommerein;1003;1951
AT33;30726;Trautmannsdorf an der Leitha;2393;1951
AT33;30728;Wolfsthal;1625;1951
AT33;30801;Aderklaa;251;1951
AT33;30802;Andlersdorf;199;1951
AT33;30803;Angern an der March;3705;1951
AT33;30804;Auersthal;1754;1951
AT33;30805;Bad Pirawarth;1646;1951
AT33;30808;Deutsch-Wagram;3996;1951
AT33;30810;Drösing;1822;1951
AT33;30811;Dürnkrut;2802;1951
AT33;30812;Ebenthal;910;1951
AT33;30813;Eckartsau;1330;1951
AT33;30814;Engelhartstetten;2338;1951
AT33;30817;Gänserndorf;3449;1951
AT33;30819;Glinzendorf;321;1951
AT33;30821;Groß-Enzersdorf;4896;1951
AT33;30822;Großhofen;111;1951
AT33;30824;Groß-Schweinbarth;1106;1951
AT33;30825;Haringsee;1234;1951
AT33;30826;Hauskirchen;2093;1951
AT33;30827;Hohenau an der March;3943;1951
AT33;30828;Hohenruppersdorf;1230;1951
AT33;30829;Jedenspeigen;1403;1951
AT33;30830;Lassee;2182;1951
AT33;30831;Leopoldsdorf im Marchfelde;1954;1951
AT33;30834;Mannsdorf an der Donau;385;1951
AT33;30835;Marchegg;2977;1951
AT33;30836;Markgrafneusiedl;727;1951
AT33;30838;Matzen-Raggendorf;2614;1951
AT33;30841;Neusiedl an der Zaya;2343;1951
AT33;30842;Obersiebenbrunn;1505;1951
AT33;30844;Orth an der Donau;1624;1951
AT33;30845;Palterndorf-Dobermannsdorf;1898;1951
AT33;30846;Parbasdorf;167;1951
AT33;30848;Prottes;1101;1951
AT33;30849;Raasdorf;651;1951
AT33;30850;Ringelsdorf-Niederabsdorf;2232;1951
AT33;30852;Schönkirchen-Reyersdorf;1220;1951
AT33;30854;Spannberg;1001;1951
AT33;30856;Strasshof an der Nordbahn;2697;1951
AT33;30857;Sulz im Weinviertel;1710;1951
AT33;30858;Untersiebenbrunn;1114;1951
AT33;30859;Velm-Götzendorf;969;1951
AT33;30860;Weikendorf;1769;1951
AT33;30863;Zistersdorf;7448;1951
AT33;30865;Weiden an der March;1083;1951
AT33;30902;Amaliendorf-Aalfang;1478;1951
AT33;30903;Brand-Nagelberg;2565;1951
AT33;30904;Eggern;1117;1951
AT33;30906;Eisgarn;1114;1951
AT33;30908;Gmünd;7388;1951
AT33;30909;Großdietmanns;2378;1951
AT33;30910;Bad Großpertholz;2571;1951
AT33;30912;Großschönau;1324;1951
AT33;30913;Moorbad Harbach;1163;1951
AT33;30915;Haugschlag;902;1951
AT33;30916;Heidenreichstein;5552;1951
AT33;30917;Hirschbach;606;1951
AT33;30920;Hoheneich;1356;1951
AT33;30921;Kirchberg am Walde;2002;1951
AT33;30925;Litschau;3867;1951
AT33;30929;Reingers;1116;1951
AT33;30932;Sankt Martin;1737;1951
AT33;30935;Schrems;5708;1951
AT33;30939;Unserfrau-Altweitra;1352;1951
AT33;30940;Waldenstein;1072;1951
AT33;30942;Weitra;3521;1951
AT33;31001;Alberndorf im Pulkautal;841;1951
AT33;31008;Göllersdorf;2721;1951
AT33;31009;Grabern;1645;1951
AT33;31014;Guntersdorf;1481;1951
AT33;31015;Hadres;3066;1951
AT33;31016;Hardegg;2882;1951
AT33;31018;Haugsdorf;2677;1951
AT33;31019;Heldenberg;1407;1951
AT33;31021;Hohenwarth-Mühlbach a.M.;1849;1951
AT33;31022;Hollabrunn;11763;1951
AT33;31025;Mailberg;1128;1951
AT33;31026;Maissau;2456;1951
AT33;31028;Nappersdorf-Kammersdorf;1959;1951
AT33;31033;Pernersdorf;1885;1951
AT33;31035;Pulkau;2560;1951
AT33;31036;Ravelsbach;2050;1951
AT33;31037;Retz;5866;1951
AT33;31038;Retzbach;2056;1951
AT33;31041;Schrattenthal;1421;1951
AT33;31042;Seefeld-Kadolz;2062;1951
AT33;31043;Sitzendorf an der Schmida;3298;1951
AT33;31051;Wullersdorf;3384;1951
AT33;31052;Zellerndorf;3640;1951
AT33;31053;Ziersdorf;3540;1951
AT33;31101;Altenburg;826;1951
AT33;31102;Brunn an der Wild;1126;1951
AT33;31103;Burgschleinitz-Kühnring;1800;1951
AT33;31104;Drosendorf-Zissersdorf;2524;1951
AT33;31105;Eggenburg;4456;1951
AT33;31106;Gars am Kamp;4293;1951
AT33;31107;Geras;2344;1951
AT33;31109;Horn;5340;1951
AT33;31110;Irnfritz-Messern;1820;1951
AT33;31111;Japons;1183;1951
AT33;31113;Langau;1294;1951
AT33;31114;Meiseldorf;1330;1951
AT33;31117;Pernegg;1126;1951
AT33;31119;Röhrenbach;913;1951
AT33;31120;Röschitz;1588;1951
AT33;31121;Rosenburg-Mold;1278;1951
AT33;31123;Sankt Bernhard-Frauenhofen;1201;1951
AT33;31124;Sigmundsherberg;2506;1951
AT33;31129;Weitersfeld;2611;1951
AT33;31130;Straning-Grafenberg;1354;1951
AT33;31201;Bisamberg;1784;1951
AT33;31202;Enzersfeld;1009;1951
AT33;31203;Ernstbrunn;4129;1951
AT33;31204;Großmugl;2102;1951
AT33;31205;Großrußbach;1906;1951
AT33;31206;Hagenbrunn;889;1951
AT33;31207;Harmannsdorf;3130;1951
AT33;31208;Hausleiten;2736;1951
AT33;31213;Korneuburg;7872;1951
AT33;31214;Langenzersdorf;4713;1951
AT33;31215;Leitzersdorf;1117;1951
AT33;31216;Leobendorf;2146;1951
AT33;31224;Rußbach;1478;1951
AT33;31226;Sierndorf;2735;1951
AT33;31227;Spillern;866;1951
AT33;31228;Stetteldorf am Wagram;1195;1951
AT33;31229;Stetten;796;1951
AT33;31230;Stockerau;11336;1951
AT33;31234;Niederhollabrunn;1810;1951
AT33;31301;Aggsbach;726;1951
AT33;31302;Albrechtsberg an der Großen Krems;1436;1951
AT33;31303;Bergern im Dunkelsteinerwald;1228;1951
AT33;31304;Dürnstein;1128;1951
AT33;31308;Etsdorf-Haitzendorf;2851;1951
AT33;31309;Furth bei Göttweig;2120;1951
AT33;31310;Gedersdorf;1360;1951
AT33;31311;Gföhl;3900;1951
AT33;31315;Hadersdorf-Kammern;1167;1951
AT33;31319;Jaidhof;1514;1951
AT33;31321;Krumau am Kamp;1389;1951
AT33;31322;Langenlois;7606;1951
AT33;31323;Lengenfeld;1128;1951
AT33;31324;Lichtenau im Waldviertel;2504;1951
AT33;31326;Maria Laach am Jauerling;973;1951
AT33;31327;Mautern an der Donau;2118;1951
AT33;31330;Mühldorf;1484;1951
AT33;31333;Paudorf;1814;1951
AT33;31336;Rastenfeld;1547;1951
AT33;31337;Rohrendorf bei Krems;1188;1951
AT33;31338;Rossatz-Arnsdorf;1465;1951
AT33;31340;Sankt Leonhard am Hornerwald;1724;1951
AT33;31343;Senftenberg;2017;1951
AT33;31344;Spitz;2232;1951
AT33;31346;Straß im Straßertale;1724;1951
AT33;31347;Stratzing;1007;1951
AT33;31350;Weinzierl am Walde;1556;1951
AT33;31351;Weißenkirchen in der Wachau;1694;1951
AT33;31355;Schönberg am Kamp;2408;1951
AT33;31356;Droß;0;1951
AT33;31401;Annaberg;1145;1951
AT33;31402;Eschenau;890;1951
AT33;31403;Hainfeld;3687;1951
AT33;31404;Hohenberg;2126;1951
AT33;31405;Kaumberg;969;1951
AT33;31406;Kleinzell;1178;1951
AT33;31407;Lilienfeld;3027;1951
AT33;31408;Mitterbach am Erlaufsee;731;1951
AT33;31409;Ramsau;949;1951
AT33;31410;Rohrbach an der Gölsen;1098;1951
AT33;31411;Sankt Aegyd am Neuwalde;3255;1951
AT33;31412;Sankt Veit an der Gölsen;3501;1951
AT33;31413;Traisen;3216;1951
AT33;31414;Türnitz;2635;1951
AT33;31502;Artstetten-Pöbring;1170;1951
AT33;31503;Bergland;1567;1951
AT33;31504;Bischofstetten;981;1951
AT33;31505;Blindenmarkt;1477;1951
AT33;31506;Dorfstetten;726;1951
AT33;31507;Dunkelsteinerwald;2025;1951
AT33;31508;Erlauf;1093;1951
AT33;31509;Golling an der Erlauf;1617;1951
AT33;31511;Hofamt Priel;1444;1951
AT33;31513;Hürm;1719;1951
AT33;31514;Kilb;2217;1951
AT33;31515;Kirnberg an der Mank;835;1951
AT33;31516;Klein-Pöchlarn;711;1951
AT33;31517;Krummnußbaum;1059;1951
AT33;31519;Leiben;1094;1951
AT33;31520;Loosdorf;2658;1951
AT33;31521;Mank;2517;1951
AT33;31522;Marbach an der Donau;1660;1951
AT33;31523;Maria Taferl;745;1951
AT33;31524;Melk;4321;1951
AT33;31525;Münichreith-Laimbach;1470;1951
AT33;31527;Neumarkt an der Ybbs;1165;1951
AT33;31528;Nöchling;938;1951
AT33;31530;Persenbeug-Gottsdorf;1485;1951
AT33;31531;Petzenkirchen;750;1951
AT33;31533;Pöchlarn;3138;1951
AT33;31534;Pöggstall;2877;1951
AT33;31535;Raxendorf;1211;1951
AT33;31537;Ruprechtshofen;1965;1951
AT33;31539;Sankt Leonhard am Forst;2828;1951
AT33;31540;Sankt Martin-Karlsbach;1350;1951
AT33;31541;Sankt Oswald;1057;1951
AT33;31542;Schönbühel-Aggsbach;1073;1951
AT33;31543;Schollach;854;1951
AT33;31546;Weiten;1214;1951
AT33;31549;Ybbs an der Donau;5415;1951
AT33;31550;Zelking-Matzleinsdorf;1154;1951
AT33;31551;Texingtal;1397;1951
AT33;31552;Yspertal;1845;1951
AT33;31553;Emmersdorf an der Donau;1439;1951
AT33;31601;Altlichtenwarth;1393;1951
AT33;31603;Asparn an der Zaya;2266;1951
AT33;31604;Bernhardsthal;3516;1951
AT33;31605;Bockfließ;1493;1951
AT33;31606;Drasenhofen;2463;1951
AT33;31608;Falkenstein;755;1951
AT33;31609;Fallbach;1311;1951
AT33;31611;Gaubitsch;0;1951
AT33;31612;Gaweinstal;3244;1951
AT33;31613;Gnadendorf;1595;1951
AT33;31614;Großebersdorf;1700;1951
AT33;31615;Groß-Engersdorf;1537;1951
AT33;31616;Großharras;2267;1951
AT33;31617;Großkrut;2413;1951
AT33;31620;Hausbrunn;1582;1951
AT33;31621;Herrnbaumgarten;1670;1951
AT33;31622;Hochleithen;1190;1951
AT33;31627;Kreuttal;1291;1951
AT33;31628;Kreuzstetten;1421;1951
AT33;31629;Laa an der Thaya;7949;1951
AT33;31630;Ladendorf;2689;1951
AT33;31633;Mistelbach;10628;1951
AT33;31634;Neudorf bei Staatz;1886;1951
AT33;31636;Niederleis;944;1951
AT33;31642;Pillichsdorf;1128;1951
AT33;31644;Poysdorf;7715;1951
AT33;31645;Rabensburg;1773;1951
AT33;31646;Schrattenberg;1575;1951
AT33;31649;Staatz;2533;1951
AT33;31650;Stronsdorf;2417;1951
AT33;31651;Ulrichskirchen-Schleinbach;2260;1951
AT33;31652;Unterstinkenbrunn;0;1951
AT33;31653;Wildendürnbach;2643;1951
AT33;31654;Wilfersdorf;2138;1951
AT33;31655;Wolkersdorf im Weinviertel;4595;1951
AT33;31657;Gartenbrunn^;1768;1951
AT33;31658;Ottenthal;932;1951
AT33;31701;Achau;855;1951
AT33;31702;Biedermannsdorf;1148;1951
AT33;31703;Breitenfurt bei Wien;1624;1951
AT33;31704;Brunn am Gebirge;5875;1951
AT33;31706;Gaaden;866;1951
AT33;31707;Gießhübl;964;1951
AT33;31709;Gumpoldskirchen;3220;1951
AT33;31710;Guntramsdorf;5420;1951
AT33;31711;Hennersdorf;720;1951
AT33;31712;Hinterbrühl;3228;1951
AT33;31713;Kaltenleutgeben;2008;1951
AT33;31714;Laab im Walde;568;1951
AT33;31715;Laxenburg;1168;1951
AT33;31716;Maria Enzersdorf;4033;1951
AT33;31717;Mödling;17076;1951
AT33;31718;Münchendorf;991;1951
AT33;31719;Perchtoldsdorf;11095;1951
AT33;31723;Vösendorf;3394;1951
AT33;31725;Wiener Neudorf;2661;1951
AT33;31726;Wienerwald;1333;1951
AT33;31801;Altendorf;285;1951
AT33;31802;Aspang-Markt;2517;1951
AT33;31803;Aspangberg-Sankt Peter;2089;1951
AT33;31804;Breitenau;954;1951
AT33;31805;Breitenstein;756;1951
AT33;31806;Buchbach;377;1951
AT33;31807;Edlitz;990;1951
AT33;31808;Enzenreith;1642;1951
AT33;31809;Feistritz am Wechsel;1030;1951
AT33;31810;Gloggnitz;7081;1951
AT33;31811;Grafenbach-Sankt Valentin;1746;1951
AT33;31812;Grimmenstein;1307;1951
AT33;31813;Grünbach am Schneeberg;2513;1951
AT33;31814;Kirchberg am Wechsel;2483;1951
AT33;31815;Mönichkirchen;669;1951
AT33;31817;Natschbach-Loipersbach;510;1951
AT33;31818;Neunkirchen;10924;1951
AT33;31820;Otterthal;407;1951
AT33;31821;Payerbach;3215;1951
AT33;31823;Pitten;2692;1951
AT33;31825;Prigglitz;552;1951
AT33;31826;Puchberg am Schneeberg;3379;1951
AT33;31827;Raach am Hochgebirge;457;1951
AT33;31829;Reichenau an der Rax;4751;1951
AT33;31830;Sankt Corona am Wechsel;313;1951
AT33;31831;Sankt Egyden am Steinfeld;1491;1951
AT33;31832;Scheiblingkirchen-Thernberg;1670;1951
AT33;31833;Schottwien;921;1951
AT33;31834;Schrattenbach;338;1951
AT33;31835;Schwarzau am Steinfelde;1148;1951
AT33;31836;Schwarzau im Gebirge;1522;1951
AT33;31837;Seebenstein;1075;1951
AT33;31838;Semmering;1374;1951
AT33;31839;Ternitz;14523;1951
AT33;31840;Thomasberg;1252;1951
AT33;31841;Trattenbach;853;1951
AT33;31842;Vöstenhof;165;1951
AT33;31843;Warth;1564;1951
AT33;31844;Wartmannstetten;1224;1951
AT33;31845;Willendorf;667;1951
AT33;31846;Wimpassing im Schwarzatale;1799;1951
AT33;31847;Würflach;1000;1951
AT33;31848;Zöbern;1386;1951
AT33;31849;Höflein an der Hohen Wand;724;1951
AT33;31901;Altlengbach;1894;1951
AT33;31902;Asperhofen;1526;1951
AT33;31903;Böheimkirchen;3689;1951
AT33;31904;Brand-Laaben;1272;1951
AT33;31905;Eichgraben;2118;1951
AT33;31906;Frankenfels;1732;1951
AT33;31907;Gerersdorf;670;1951
AT33;31909;Hofstetten-Grünau;1978;1951
AT33;31910;Hafnerbach;1379;1951
AT33;31911;Haunoldstein;659;1951
AT33;31912;Herzogenburg;6437;1951
AT33;31913;Inzersdorf-Getzersdorf;1178;1951
AT33;31915;Kapelln;1164;1951
AT33;31916;Karlstetten;1321;1951
AT33;31917;Kasten bei Böheimkirchen;1002;1951
AT33;31918;Kirchberg an der Pielach;2578;1951
AT33;31919;Kirchstetten;1448;1951
AT33;31920;Loich;614;1951
AT33;31921;Maria-Anzbach;1930;1951
AT33;31922;Markersdorf-Haindorf;1389;1951
AT33;31923;Michelbach;793;1951
AT33;31925;Neidling;1058;1951
AT33;31926;Neulengbach;5823;1951
AT33;31927;Neustift-Innermanzing;667;1951
AT33;31928;Nußdorf ob der Traisen;1186;1951
AT33;31929;Ober-Grafendorf;3683;1951
AT33;31930;Obritzberg-Rust;2018;1951
AT33;31932;Prinzersdorf;807;1951
AT33;31934;Pyhra;2854;1951
AT33;31935;Rabenstein an der Pielach;2177;1951
AT33;31938;Sankt Margarethen an der Sierning;830;1951
AT33;31939;Schwarzenbach an der Pielach;585;1951
AT33;31940;Statzendorf;1012;1951
AT33;31941;Stössing;838;1951
AT33;31943;Traismauer;4839;1951
AT33;31945;Weinburg;805;1951
AT33;31946;Weißenkirchen an der Perschling;1243;1951
AT33;31947;Wilhelmsburg;5724;1951
AT33;31948;Wölbling;1996;1951
AT33;32001;Gaming;4353;1951
AT33;32002;Göstling an der Ybbs;1998;1951
AT33;32003;Gresten;1341;1951
AT33;32004;Gresten-Land;1366;1951
AT33;32005;Lunz am See;2331;1951
AT33;32006;Oberndorf an der Melk;2520;1951
AT33;32007;Puchenstuben;666;1951
AT33;32008;Purgstall an der Erlauf;3831;1951
AT33;32009;Randegg;1856;1951
AT33;32010;Reinsberg;700;1951
AT33;32011;Sankt Anton an der Jeßnitz;1331;1951
AT33;32012;Sankt Georgen an der Leys;917;1951
AT33;32013;Scheibbs;4047;1951
AT33;32014;Steinakirchen am Forst;1962;1951
AT33;32015;Wang;990;1951
AT33;32016;Wieselburg;2292;1951
AT33;32017;Wieselburg-Land;2115;1951
AT33;32018;Wolfpassing;1143;1951
AT33;32101;Absdorf;1371;1951
AT33;32104;Atzenbrugg;2320;1951
AT33;32106;Fels am Wagram;2239;1951
AT33;32107;Grafenwörth;2505;1951
AT33;32109;Großriedenthal;1329;1951
AT33;32110;Großweikersdorf;3020;1951
AT33;32112;Judenau-Baumgarten;1447;1951
AT33;32114;Kirchberg am Wagram;3729;1951
AT33;32115;Königsbrunn am Wagram;1453;1951
AT33;32116;Königstetten;1183;1951
AT33;32119;Langenrohr;1164;1951
AT33;32120;Michelhausen;1976;1951
AT33;32131;Sieghartskirchen;4044;1951
AT33;32132;Sitzenberg-Reidling;1625;1951
AT33;32134;Tulbing;1386;1951
AT33;32135;Tulln an der Donau;8246;1951
AT33;32139;Würmla;1130;1951
AT33;32140;Zeiselmauer-Wolfpassing;1974;1951
AT33;32141;Zwentendorf an der Donau;2945;1951
AT33;32142;Sankt Andrä-Wördern;4449;1951
AT33;32143;Muckendorf-Wipfing;0;1951
AT33;32202;Dietmanns;1362;1951
AT33;32203;Dobersberg;2223;1951
AT33;32206;Gastern;1773;1951
AT33;32207;Groß-Siegharts;4073;1951
AT33;32209;Karlstein an der Thaya;2249;1951
AT33;32210;Kautzen;2236;1951
AT33;32212;Ludweis-Aigen;1870;1951
AT33;32214;Pfaffenschlag bei Waidhofen a.d.Thaya;1339;1951
AT33;32216;Raabs an der Thaya;5386;1951
AT33;32217;Thaya;2029;1951
AT33;32219;Vitis;2868;1951
AT33;32220;Waidhofen an der Thaya;5157;1951
AT33;32221;Waidhofen an der Thaya-Land;1132;1951
AT33;32222;Waldkirchen an der Thaya;1313;1951
AT33;32223;Windigsteig;1555;1951
AT33;32301;Bad Fischau-Brunn;2182;1951
AT33;32302;Bad Schönau;594;1951
AT33;32304;Ebenfurth;2448;1951
AT33;32305;Eggendorf;1549;1951
AT33;32306;Erlach;2141;1951
AT33;32307;Felixdorf;2357;1951
AT33;32308;Gutenstein;1860;1951
AT33;32309;Hochneukirchen-Gschaidt;1569;1951
AT33;32310;Hochwolkersdorf;928;1951
AT33;32311;Hohe Wand;1127;1951
AT33;32312;Hollenthon;983;1951
AT33;32313;Katzelsdorf;1237;1951
AT33;32314;Kirchschlag in der Buckligen Welt;2649;1951
AT33;32315;Krumbach;1877;1951
AT33;32316;Lanzenkirchen;2459;1951
AT33;32317;Lichtenegg;1174;1951
AT33;32318;Lichtenwörth;2578;1951
AT33;32319;Markt Piesting;2038;1951
AT33;32320;Matzendorf-Hölles;683;1951
AT33;32321;Miesenbach;902;1951
AT33;32322;Muggendorf;511;1951
AT33;32323;Pernitz;2458;1951
AT33;32324;Rohr im Gebirge;635;1951
AT33;32325;Bromberg;1231;1951
AT33;32326;Schwarzenbach;1257;1951
AT33;32327;Sollenau;2607;1951
AT33;32330;Theresienfeld;981;1951
AT33;32331;Waidmannsfeld;1610;1951
AT33;32332;Waldegg;2215;1951
AT33;32333;Walpersbach;913;1951
AT33;32334;Weikersdorf am Steinfelde;717;1951
AT33;32335;Wiesmath;1746;1951
AT33;32336;Winzendorf-Muthmannsdorf;1446;1951
AT33;32337;Wöllersdorf-Steinabrückl;2561;1951
AT33;32338;Zillingdorf;1680;1951
AT33;32401;Ebergassing;2194;1951
AT33;32402;Fischamend;3585;1951
AT33;32403;Gablitz;2061;1951
AT33;32404;Gerasdorf bei Wien;3466;1951
AT33;32405;Gramatneusiedl;2231;1951
AT33;32406;Himberg;3879;1951
AT33;32407;Klein-Neusiedl;1064;1951
AT33;32408;Klosterneuburg;23320;1951
AT33;32409;Lanzendorf;1066;1951
AT33;32410;Leopoldsdorf;2460;1951
AT33;32411;Maria-Lanzendorf;1089;1951
AT33;32412;Mauerbach;1919;1951
AT33;32413;Moosbrunn;1129;1951
AT33;32415;Pressbaum;4400;1951
AT33;32416;Purkersdorf;5262;1951
AT33;32417;Rauchenwarth;454;1951
AT33;32418;Schwadorf;1486;1951
AT33;32419;Schwechat;13270;1951
AT33;32421;Tullnerbach;1763;1951
AT33;32423;Wolfsgraben;572;1951
AT33;32424;Zwölfaxing;817;1951
AT33;32501;Allentsteig;3101;1951
AT33;32502;Arbesbach;1729;1951
AT33;32503;Bärnkopf;478;1951
AT33;32504;Echsenbach;1258;1951
AT33;32505;Göpfritz an der Wild;2626;1951
AT33;32506;Grafenschlag;1148;1951
AT33;32508;Groß-Gerungs;4990;1951
AT33;32509;Großgöttfritz;1346;1951
AT33;32511;Gutenbrunn;940;1951
AT33;32514;Kirchschlag;909;1951
AT33;32515;Kottes-Purk;2093;1951
AT33;32516;Langschlag;2256;1951
AT33;32517;Martinsberg;1373;1951
AT33;32518;Ottenschlag;1309;1951
AT33;32519;Altmelon;1119;1951
AT33;32520;Pölla;1779;1951
AT33;32521;Rappottenstein;2184;1951
AT33;32522;Sallingberg;1583;1951
AT33;32523;Schönbach;1033;1951
AT33;32524;Schwarzenau;1995;1951
AT33;32525;Schweiggers;2292;1951
AT33;32528;Traunstein;1333;1951
AT33;32529;Waldhausen;1776;1951
AT33;32530;Zwettl-Niederösterreich;11862;1951
AT33;30101;Krems an der Donau;23084;1961
AT33;30201;Sankt Pölten;46520;1961
AT33;30301;Waidhofen an der Ybbs;11894;1961
AT33;30401;Wiener Neustadt;33845;1961
AT33;30501;Allhartsberg;1447;1961
AT33;30502;Amstetten;19086;1961
AT33;30503;Ardagger;2638;1961
AT33;30504;Aschbach-Markt;2805;1961
AT33;30506;Behamberg;1762;1961
AT33;30507;Biberbach;1638;1961
AT33;30508;Ennsdorf;906;1961
AT33;30509;Ernsthofen;1504;1961
AT33;30510;Ertl;1047;1961
AT33;30511;Euratsfeld;1663;1961
AT33;30512;Ferschnitz;1098;1961
AT33;30514;Haag;4671;1961
AT33;30515;Haidershofen;2185;1961
AT33;30516;Hollenstein an der Ybbs;2158;1961
AT33;30517;Kematen an der Ybbs;1848;1961
AT33;30520;Neuhofen an der Ybbs;1908;1961
AT33;30521;Neustadtl an der Donau;2089;1961
AT33;30522;Oed-Oehling;946;1961
AT33;30524;Opponitz;958;1961
AT33;30526;Sankt Georgen am Reith;634;1961
AT33;30527;Sankt Georgen am Ybbsfelde;1476;1961
AT33;30529;Sankt Pantaleon-Erla;1720;1961
AT33;30530;Sankt Peter in der Au;3980;1961
AT33;30531;Sankt Valentin;7750;1961
AT33;30532;Seitenstetten;2443;1961
AT33;30533;Sonntagberg;4260;1961
AT33;30534;Strengberg;1984;1961
AT33;30536;Viehdorf;1002;1961
AT33;30538;Wallsee-Sindelburg;1793;1961
AT33;30539;Weistrach;1876;1961
AT33;30541;Winklarn;998;1961
AT33;30542;Wolfsbach;1758;1961
AT33;30543;Ybbsitz;3558;1961
AT33;30544;Zeillern;1389;1961
AT33;30601;Alland;1867;1961
AT33;30602;Altenmarkt an der Triesting;1858;1961
AT33;30603;Bad Vöslau;9223;1961
AT33;30604;Baden;22484;1961
AT33;30605;Berndorf;8992;1961
AT33;30607;Ebreichsdorf;4690;1961
AT33;30608;Enzesfeld-Lindabrunn;3078;1961
AT33;30609;Furth an der Triesting;820;1961
AT33;30612;Günselsdorf;1032;1961
AT33;30613;Heiligenkreuz;946;1961
AT33;30614;Hernstein;1133;1961
AT33;30615;Hirtenberg;2141;1961
AT33;30616;Klausen-Leopoldsdorf;1283;1961
AT33;30618;Kottingbrunn;2506;1961
AT33;30620;Leobersdorf;3396;1961
AT33;30621;Mitterndorf an der Fischa;778;1961
AT33;30623;Oberwaltersdorf;1758;1961
AT33;30625;Pfaffstätten;2226;1961
AT33;30626;Pottendorf;4888;1961
AT33;30627;Pottenstein;3082;1961
AT33;30629;Reisenberg;1001;1961
AT33;30631;Schönau an der Triesting;1158;1961
AT33;30633;Seibersdorf;816;1961
AT33;30635;Sooß;814;1961
AT33;30636;Tattendorf;760;1961
AT33;30637;Teesdorf;1481;1961
AT33;30639;Traiskirchen;9247;1961
AT33;30641;Trumau;1662;1961
AT33;30645;Weissenbach an der Triesting;1638;1961
AT33;30646;Blumau-Neurißhof;1027;1961
AT33;30701;Au am Leithaberge;749;1961
AT33;30702;Bad Deutsch-Altenburg;1357;1961
AT33;30703;Berg;0;1961
AT33;30704;Bruck an der Leitha;7478;1961
AT33;30706;Enzersdorf an der Fischa;1785;1961
AT33;30708;Göttlesbrunn-Arbesthal;1077;1961
AT33;30709;Götzendorf an der Leitha;1335;1961
AT33;30710;Hainburg a.d.Donau;6437;1961
AT33;30711;Haslau-Maria Ellend;913;1961
AT33;30712;Höflein;893;1961
AT33;30713;Hof am Leithaberge;1082;1961
AT33;30715;Hundsheim;574;1961
AT33;30716;Mannersdorf am Leithagebirge;3909;1961
AT33;30718;Petronell-Carnuntum;1214;1961
AT33;30719;Prellenkirchen;1269;1961
AT33;30721;Rohrau;1358;1961
AT33;30722;Scharndorf;929;1961
AT33;30724;Sommerein;1499;1961
AT33;30726;Trautmannsdorf an der Leitha;2306;1961
AT33;30728;Wolfsthal;1550;1961
AT33;30801;Aderklaa;211;1961
AT33;30802;Andlersdorf;150;1961
AT33;30803;Angern an der March;3306;1961
AT33;30804;Auersthal;1862;1961
AT33;30805;Bad Pirawarth;1544;1961
AT33;30808;Deutsch-Wagram;4207;1961
AT33;30810;Drösing;1554;1961
AT33;30811;Dürnkrut;2664;1961
AT33;30812;Ebenthal;955;1961
AT33;30813;Eckartsau;1200;1961
AT33;30814;Engelhartstetten;2068;1961
AT33;30817;Gänserndorf;3378;1961
AT33;30819;Glinzendorf;274;1961
AT33;30821;Groß-Enzersdorf;4432;1961
AT33;30822;Großhofen;108;1961
AT33;30824;Groß-Schweinbarth;1010;1961
AT33;30825;Haringsee;1044;1961
AT33;30826;Hauskirchen;1753;1961
