Wanderung gegenüber Wien nach Zählbezirken, Migrationshintergrund und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, migrationbackground and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;MIG_BACKGROUND;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9110105;2;RUS;1;1;1;0;0;1;0;1;2;0;2011
AT1;AT13;AT130;00000;9110105;2;CHN;2;-2;0;2;4;0;0;4;0;1;2011
AT1;AT13;AT130;00000;9110105;2;OTHER;22;1;6;5;21;3;1;33;14;4;2011
AT1;AT13;AT130;00000;9110105;1;AUT;85;3;15;12;82;49;69;301;199;59;2011
AT1;AT13;AT130;00000;9110105;1;DEU;1;1;6;5;0;3;2;6;7;0;2011
AT1;AT13;AT130;00000;9110105;1;POL;10;4;6;2;6;0;1;14;7;0;2011
AT1;AT13;AT130;00000;9110105;1;ROU;5;-2;5;7;7;1;1;12;5;0;2011
AT1;AT13;AT130;00000;9110105;1;SVK;9;3;3;0;6;1;0;6;1;0;2011
AT1;AT13;AT130;00000;9110105;1;HUN;-3;-2;0;2;-1;0;0;2;3;1;2011
AT1;AT13;AT130;00000;9110105;1;BGR;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110105;1;CZE;1;0;0;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9110105;1;REST-EU;-3;-1;1;2;-2;0;0;4;6;0;2011
AT1;AT13;AT130;00000;9110105;1;SCG;24;4;10;6;20;0;0;33;13;2;2011
AT1;AT13;AT130;00000;9110105;1;TUR;5;-3;1;4;8;0;1;31;22;1;2011
AT1;AT13;AT130;00000;9110105;1;BIH;6;1;4;3;5;1;1;8;3;0;2011
AT1;AT13;AT130;00000;9110105;1;HRV;4;0;1;1;4;0;0;5;1;1;2011
AT1;AT13;AT130;00000;9110105;1;MKD;3;1;2;1;2;0;0;3;1;0;2011
AT1;AT13;AT130;00000;9110105;1;RUS;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9110105;1;CHN;4;1;1;0;3;0;0;3;0;1;2011
AT1;AT13;AT130;00000;9110105;1;OTHER;21;11;13;2;10;1;1;30;20;3;2011
AT1;AT13;AT130;00000;9110106;2;AUT;-4;-1;0;1;-3;0;1;6;8;0;2011
AT1;AT13;AT130;00000;9110106;2;ROU;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9110106;2;HUN;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110106;2;BIH;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110106;2;HRV;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110106;2;OTHER;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9110106;1;AUT;6;-1;0;1;7;2;1;14;8;0;2011
AT1;AT13;AT130;00000;9110106;1;ROU;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110106;1;SCG;0;0;3;3;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9110107;2;AUT;-27;3;8;5;-30;20;34;97;113;9;2011
AT1;AT13;AT130;00000;9110107;2;DEU;-2;0;1;1;-2;0;3;4;3;0;2011
AT1;AT13;AT130;00000;9110107;2;POL;8;3;4;1;5;2;0;5;2;1;2011
AT1;AT13;AT130;00000;9110107;2;ROU;4;3;5;2;1;0;2;8;5;0;2011
AT1;AT13;AT130;00000;9110107;2;SVK;3;1;2;1;2;0;0;7;5;0;2011
AT1;AT13;AT130;00000;9110107;2;HUN;0;1;2;1;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110107;2;CZE;-3;0;0;0;-3;0;2;0;1;0;2011
AT1;AT13;AT130;00000;9110107;2;REST-EU;-1;0;1;1;-1;1;0;3;5;0;2011
AT1;AT13;AT130;00000;9110107;2;SCG;9;4;9;5;5;5;2;13;11;4;2011
AT1;AT13;AT130;00000;9110107;2;TUR;-3;-1;0;1;-2;1;0;11;14;0;2011
AT1;AT13;AT130;00000;9110107;2;BIH;1;0;1;1;1;2;0;3;4;0;2011
AT1;AT13;AT130;00000;9110107;2;HRV;-1;-1;0;1;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9110107;2;MKD;6;0;1;1;6;3;0;4;1;0;2011
AT1;AT13;AT130;00000;9110107;2;RUS;2;2;2;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110107;2;CHN;-2;-2;0;2;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110107;2;OTHER;-4;-1;5;6;-3;1;1;8;11;1;2011
AT1;AT13;AT130;00000;9110107;1;AUT;-22;7;11;4;-29;23;33;102;121;8;2011
AT1;AT13;AT130;00000;9110107;1;DEU;4;0;0;0;4;0;1;7;2;1;2011
AT1;AT13;AT130;00000;9110107;1;POL;2;1;2;1;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9110107;1;ROU;4;6;12;6;-2;1;2;5;6;0;2011
AT1;AT13;AT130;00000;9110107;1;SVK;1;0;1;1;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9110107;1;HUN;-4;-1;2;3;-3;0;1;0;2;0;2011
AT1;AT13;AT130;00000;9110107;1;BGR;2;2;2;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110107;1;CZE;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110107;1;REST-EU;2;4;6;2;-2;0;1;5;6;0;2011
AT1;AT13;AT130;00000;9110107;1;SCG;-4;-2;6;8;-2;1;0;11;14;0;2011
AT1;AT13;AT130;00000;9110107;1;TUR;-7;0;1;1;-7;0;0;12;19;0;2011
AT1;AT13;AT130;00000;9110107;1;BIH;1;1;3;2;0;0;0;6;6;0;2011
AT1;AT13;AT130;00000;9110107;1;HRV;-3;-2;0;2;-1;0;0;2;3;0;2011
AT1;AT13;AT130;00000;9110107;1;MKD;3;1;2;1;2;3;0;0;1;0;2011
AT1;AT13;AT130;00000;9110107;1;CHN;-2;-2;0;2;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110107;1;OTHER;-5;2;8;6;-7;0;3;7;11;0;2011
AT1;AT13;AT130;00000;9110108;2;AUT;-14;0;0;0;-14;2;14;7;9;4;2011
AT1;AT13;AT130;00000;9110108;2;DEU;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110108;2;POL;-2;0;0;0;-2;0;2;0;0;0;2011
AT1;AT13;AT130;00000;9110108;2;SVK;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110108;2;HUN;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9110108;2;CZE;-1;0;0;0;-1;0;1;0;0;0;2011
AT1;AT13;AT130;00000;9110108;2;SCG;0;1;1;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110108;2;TUR;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9110108;2;HRV;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110108;2;CHN;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110108;2;OTHER;3;1;1;0;2;0;0;3;1;0;2011
AT1;AT13;AT130;00000;9110108;1;AUT;-5;0;0;0;-5;5;11;13;12;3;2011
AT1;AT13;AT130;00000;9110108;1;POL;-1;1;1;0;-2;0;1;0;1;0;2011
AT1;AT13;AT130;00000;9110108;1;SCG;1;0;1;1;1;1;0;0;0;0;2011
AT1;AT13;AT130;00000;9110108;1;TUR;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9110108;1;BIH;-1;0;0;0;-1;0;1;1;1;0;2011
AT1;AT13;AT130;00000;9110108;1;OTHER;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9110109;2;AUT;-7;1;1;0;-8;10;25;57;50;3;2011
AT1;AT13;AT130;00000;9110109;2;DEU;-1;0;0;0;-1;1;3;3;2;0;2011
AT1;AT13;AT130;00000;9110109;2;POL;2;-2;1;3;4;0;0;6;2;0;2011
AT1;AT13;AT130;00000;9110109;2;ROU;7;5;9;4;2;1;0;4;3;0;2011
AT1;AT13;AT130;00000;9110109;2;SVK;5;3;3;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9110109;2;HUN;-2;-2;2;4;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110109;2;CZE;1;1;1;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9110109;2;SCG;4;1;2;1;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9110109;2;TUR;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9110109;2;BIH;3;1;1;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9110109;2;RUS;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9110109;2;CHN;-2;0;0;0;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9110109;2;OTHER;4;1;1;0;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9110109;1;AUT;-16;-1;0;1;-15;16;25;34;40;4;2011
AT1;AT13;AT130;00000;9110109;1;DEU;-2;1;1;0;-3;0;1;0;2;0;2011
AT1;AT13;AT130;00000;9110109;1;POL;3;1;1;0;2;0;0;4;2;0;2011
AT1;AT13;AT130;00000;9110109;1;ROU;9;6;11;5;3;2;1;3;1;0;2011
AT1;AT13;AT130;00000;9110109;1;SVK;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110109;1;HUN;-7;-7;2;9;0;1;1;1;1;0;2011
AT1;AT13;AT130;00000;9110109;1;BGR;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110109;1;REST-EU;0;1;1;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110109;1;SCG;-2;-2;3;5;0;1;0;1;2;0;2011
AT1;AT13;AT130;00000;9110109;1;TUR;2;1;1;0;1;0;0;4;3;0;2011
AT1;AT13;AT130;00000;9110109;1;BIH;-1;0;0;0;-1;0;0;2;3;0;2011
AT1;AT13;AT130;00000;9110109;1;HRV;0;0;2;2;0;0;0;0;0;1;2011
AT1;AT13;AT130;00000;9110109;1;MKD;-2;0;0;0;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9110109;1;OTHER;6;2;2;0;4;0;3;11;4;0;2011
AT1;AT13;AT130;00000;9110110;2;AUT;-160;-10;5;15;-150;68;208;339;349;120;2011
AT1;AT13;AT130;00000;9110110;2;DEU;20;6;7;1;14;6;0;12;4;4;2011
AT1;AT13;AT130;00000;9110110;2;POL;0;3;9;6;-3;1;7;15;12;5;2011
AT1;AT13;AT130;00000;9110110;2;ROU;1;1;10;9;0;2;8;18;12;7;2011
AT1;AT13;AT130;00000;9110110;2;SVK;5;1;10;9;4;0;0;14;10;4;2011
AT1;AT13;AT130;00000;9110110;2;HUN;11;7;7;0;4;2;1;8;5;0;2011
AT1;AT13;AT130;00000;9110110;2;BGR;1;2;3;1;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110110;2;CZE;-5;-3;0;3;-2;1;4;3;2;0;2011
AT1;AT13;AT130;00000;9110110;2;REST-EU;2;7;9;2;-5;0;2;1;4;4;2011
AT1;AT13;AT130;00000;9110110;2;SCG;24;2;10;8;22;0;4;45;19;3;2011
AT1;AT13;AT130;00000;9110110;2;TUR;25;3;7;4;22;1;4;46;21;9;2011
AT1;AT13;AT130;00000;9110110;2;BIH;14;3;7;4;11;1;2;27;15;4;2011
AT1;AT13;AT130;00000;9110110;2;HRV;2;0;2;2;2;1;1;5;3;3;2011
AT1;AT13;AT130;00000;9110110;2;MKD;1;1;2;1;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9110110;2;RUS;2;2;3;1;0;1;1;1;1;0;2011
AT1;AT13;AT130;00000;9110110;2;CHN;1;1;3;2;0;4;0;2;6;0;2011
AT1;AT13;AT130;00000;9110110;2;OTHER;4;-7;9;16;11;5;8;40;26;12;2011
AT1;AT13;AT130;00000;9110110;1;AUT;-140;4;29;25;-144;86;189;342;383;143;2011
AT1;AT13;AT130;00000;9110110;1;DEU;10;-3;3;6;13;3;4;16;2;2;2011
AT1;AT13;AT130;00000;9110110;1;POL;-6;1;9;8;-7;1;8;11;11;6;2011
AT1;AT13;AT130;00000;9110110;1;ROU;-1;-4;6;10;3;1;3;15;10;6;2011
AT1;AT13;AT130;00000;9110110;1;SVK;-2;3;6;3;-5;0;0;2;7;0;2011
AT1;AT13;AT130;00000;9110110;1;HUN;3;-1;3;4;4;0;0;4;0;1;2011
AT1;AT13;AT130;00000;9110110;1;BGR;2;0;3;3;2;0;1;5;2;0;2011
AT1;AT13;AT130;00000;9110110;1;CZE;-2;-1;0;1;-1;1;2;1;1;0;2011
AT1;AT13;AT130;00000;9110110;1;REST-EU;4;6;7;1;-2;2;3;2;3;0;2011
AT1;AT13;AT130;00000;9110110;1;SCG;12;1;14;13;11;1;6;48;32;7;2011
AT1;AT13;AT130;00000;9110110;1;TUR;39;11;11;0;28;4;1;57;32;14;2011
AT1;AT13;AT130;00000;9110110;1;BIH;15;5;7;2;10;2;5;23;10;2;2011
AT1;AT13;AT130;00000;9110110;1;HRV;7;1;3;2;6;1;2;11;4;1;2011
AT1;AT13;AT130;00000;9110110;1;MKD;0;0;0;0;0;2;0;2;4;1;2011
AT1;AT13;AT130;00000;9110110;1;RUS;-1;2;3;1;-3;0;0;1;4;0;2011
AT1;AT13;AT130;00000;9110110;1;CHN;2;3;3;0;-1;2;1;2;4;0;2011
AT1;AT13;AT130;00000;9110110;1;OTHER;-6;-8;15;23;2;6;7;40;37;8;2011
AT1;AT13;AT130;00000;9110111;2;AUT;-28;1;1;0;-29;9;26;58;70;8;2011
AT1;AT13;AT130;00000;9110111;2;DEU;1;4;6;2;-3;0;0;1;4;1;2011
AT1;AT13;AT130;00000;9110111;2;POL;-1;0;0;0;-1;0;1;3;3;0;2011
AT1;AT13;AT130;00000;9110111;2;ROU;-2;-1;2;3;-1;1;1;2;3;0;2011
AT1;AT13;AT130;00000;9110111;2;SVK;0;4;4;0;-4;0;0;0;4;0;2011
AT1;AT13;AT130;00000;9110111;2;HUN;-5;-2;5;7;-3;0;1;2;4;0;2011
AT1;AT13;AT130;00000;9110111;2;BGR;4;1;1;0;3;1;0;2;0;0;2011
AT1;AT13;AT130;00000;9110111;2;CZE;-1;0;0;0;-1;0;1;1;1;1;2011
AT1;AT13;AT130;00000;9110111;2;REST-EU;3;3;3;0;0;1;0;1;2;0;2011
AT1;AT13;AT130;00000;9110111;2;SCG;0;-1;2;3;1;0;0;7;6;0;2011
AT1;AT13;AT130;00000;9110111;2;TUR;3;0;0;0;3;1;0;8;6;0;2011
AT1;AT13;AT130;00000;9110111;2;BIH;-2;0;0;0;-2;0;0;3;5;1;2011
AT1;AT13;AT130;00000;9110111;2;HRV;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9110111;2;RUS;-7;-2;5;7;-5;8;0;7;20;1;2011
AT1;AT13;AT130;00000;9110111;2;CHN;1;0;0;0;1;0;0;4;3;0;2011
AT1;AT13;AT130;00000;9110111;2;OTHER;-18;10;24;14;-28;23;1;38;88;6;2011
AT1;AT13;AT130;00000;9110111;1;AUT;-22;2;21;19;-24;24;55;153;146;13;2011
AT1;AT13;AT130;00000;9110111;1;DEU;4;2;5;3;2;0;1;6;3;0;2011
AT1;AT13;AT130;00000;9110111;1;POL;6;-2;3;5;8;0;4;16;4;0;2011
AT1;AT13;AT130;00000;9110111;1;ROU;-10;-12;4;16;2;1;20;40;19;0;2011
AT1;AT13;AT130;00000;9110111;1;SVK;-6;-3;1;4;-3;0;8;17;12;1;2011
AT1;AT13;AT130;00000;9110111;1;HUN;-44;-40;36;76;-4;5;16;14;7;3;2011
AT1;AT13;AT130;00000;9110111;1;BGR;1;-2;2;4;3;0;6;9;0;0;2011
AT1;AT13;AT130;00000;9110111;1;CZE;-1;0;0;0;-1;0;2;3;2;0;2011
AT1;AT13;AT130;00000;9110111;1;REST-EU;-2;-5;1;6;3;1;6;8;0;0;2011
AT1;AT13;AT130;00000;9110111;1;SCG;5;-11;6;17;16;2;16;48;18;1;2011
AT1;AT13;AT130;00000;9110111;1;TUR;4;1;1;0;3;2;1;14;12;0;2011
AT1;AT13;AT130;00000;9110111;1;BIH;4;2;2;0;2;0;0;8;6;0;2011
AT1;AT13;AT130;00000;9110111;1;HRV;2;0;1;1;2;1;1;7;5;0;2011
AT1;AT13;AT130;00000;9110111;1;MKD;-5;-8;0;8;3;0;10;21;8;0;2011
AT1;AT13;AT130;00000;9110111;1;RUS;-14;-3;4;7;-11;11;1;8;29;1;2011
AT1;AT13;AT130;00000;9110111;1;CHN;-2;0;0;0;-2;0;0;2;4;0;2011
AT1;AT13;AT130;00000;9110111;1;OTHER;-56;-32;23;55;-24;49;60;194;207;10;2011
AT1;AT13;AT130;00000;9110112;2;AUT;7;0;0;0;7;4;2;6;1;0;2011
AT1;AT13;AT130;00000;9110112;2;ROU;1;0;1;1;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9110112;2;SVK;-2;-2;0;2;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110112;2;BIH;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110112;1;AUT;8;0;0;0;8;2;1;10;3;0;2011
AT1;AT13;AT130;00000;9110112;1;ROU;0;0;2;2;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110112;1;HUN;1;1;2;1;0;0;0;0;0;1;2011
AT1;AT13;AT130;00000;9110112;1;REST-EU;1;0;0;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9110112;1;SCG;0;-1;0;1;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9110112;1;TUR;1;-1;0;1;2;1;0;1;0;0;2011
AT1;AT13;AT130;00000;9110112;1;BIH;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110112;1;HRV;0;1;1;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110112;1;MKD;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110112;1;RUS;1;3;3;0;-2;2;1;3;6;0;2011
AT1;AT13;AT130;00000;9110112;1;CHN;4;0;1;1;4;0;0;4;0;0;2011
AT1;AT13;AT130;00000;9110112;1;OTHER;23;-17;13;30;40;15;7;67;35;0;2011
AT1;AT13;AT130;00000;9110113;2;AUT;105;3;5;2;102;43;34;147;54;11;2011
AT1;AT13;AT130;00000;9110113;2;DEU;11;4;4;0;7;0;1;9;1;0;2011
AT1;AT13;AT130;00000;9110113;2;POL;5;5;5;0;0;0;0;5;5;0;2011
AT1;AT13;AT130;00000;9110113;2;ROU;10;4;7;3;6;0;0;9;3;0;2011
AT1;AT13;AT130;00000;9110113;2;SVK;8;3;3;0;5;0;0;5;0;0;2011
AT1;AT13;AT130;00000;9110113;2;HUN;1;1;1;0;0;0;0;1;1;1;2011
AT1;AT13;AT130;00000;9110113;2;BGR;-1;0;0;0;-1;0;2;1;0;0;2011
AT1;AT13;AT130;00000;9110113;2;CZE;1;0;0;0;1;1;1;1;0;0;2011
AT1;AT13;AT130;00000;9110113;2;REST-EU;8;5;5;0;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9110113;2;SCG;6;-1;1;2;7;4;3;11;5;0;2011
AT1;AT13;AT130;00000;9110113;2;TUR;5;2;3;1;3;0;0;13;10;0;2011
AT1;AT13;AT130;00000;9110113;2;BIH;14;0;0;0;14;1;0;13;0;1;2011
AT1;AT13;AT130;00000;9110113;2;HRV;8;-1;0;1;9;0;0;9;0;0;2011
AT1;AT13;AT130;00000;9110113;2;MKD;0;1;1;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110113;2;RUS;1;1;1;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9110113;2;CHN;2;0;0;0;2;1;1;3;1;0;2011
AT1;AT13;AT130;00000;9110113;2;OTHER;0;3;5;2;-3;1;0;8;12;0;2011
AT1;AT13;AT130;00000;9110113;1;AUT;119;2;3;1;117;42;25;156;56;8;2011
AT1;AT13;AT130;00000;9110113;1;DEU;-7;-3;4;7;-4;0;0;2;6;0;2011
AT1;AT13;AT130;00000;9110113;1;POL;2;7;7;0;-5;0;0;5;10;0;2011
AT1;AT13;AT130;00000;9110113;1;ROU;11;3;6;3;8;0;2;12;2;0;2011
AT1;AT13;AT130;00000;9110113;1;SVK;6;3;4;1;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9110113;1;HUN;1;-2;1;3;3;1;1;3;0;1;2011
AT1;AT13;AT130;00000;9110113;1;BGR;2;1;1;0;1;0;1;2;0;0;2011
AT1;AT13;AT130;00000;9110113;1;REST-EU;6;3;5;2;3;2;0;2;1;0;2011
AT1;AT13;AT130;00000;9110113;1;SCG;8;3;4;1;5;1;2;11;5;1;2011
AT1;AT13;AT130;00000;9110113;1;TUR;13;4;7;3;9;1;1;25;16;0;2011
AT1;AT13;AT130;00000;9110113;1;BIH;8;1;1;0;7;0;0;7;0;0;2011
AT1;AT13;AT130;00000;9110113;1;HRV;11;0;0;0;11;1;0;10;0;0;2011
AT1;AT13;AT130;00000;9110113;1;MKD;2;1;1;0;1;0;0;3;2;0;2011
AT1;AT13;AT130;00000;9110113;1;RUS;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9110113;1;CHN;4;1;1;0;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9110113;1;OTHER;0;1;5;4;-1;1;2;11;11;0;2011
AT1;AT13;AT130;00000;9110199;2;AUT;-2;0;0;0;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9110199;2;ROU;-2;0;0;0;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9110199;2;HRV;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9110199;2;OTHER;-2;0;0;0;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9110199;1;AUT;-10;0;0;0;-10;0;4;0;6;0;2011
AT1;AT13;AT130;00000;9110199;1;ROU;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110199;1;HUN;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110199;1;SCG;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110199;1;TUR;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9110199;1;OTHER;-1;0;0;0;-1;1;0;0;2;0;2011
AT1;AT13;AT130;00000;9120101;2;AUT;4;-1;3;4;5;25;24;108;104;2;2011
AT1;AT13;AT130;00000;9120101;2;DEU;-1;-3;4;7;2;3;1;8;8;0;2011
AT1;AT13;AT130;00000;9120101;2;POL;-2;6;9;3;-8;0;0;4;12;0;2011
AT1;AT13;AT130;00000;9120101;2;ROU;3;3;3;0;0;3;1;4;6;0;2011
AT1;AT13;AT130;00000;9120101;2;SVK;5;8;12;4;-3;0;1;7;9;1;2011
AT1;AT13;AT130;00000;9120101;2;HUN;6;2;5;3;4;0;0;5;1;0;2011
AT1;AT13;AT130;00000;9120101;2;BGR;-5;1;1;0;-6;1;2;5;10;0;2011
AT1;AT13;AT130;00000;9120101;2;CZE;1;2;2;0;-1;0;0;0;1;1;2011
AT1;AT13;AT130;00000;9120101;2;REST-EU;12;5;8;3;7;0;0;8;1;0;2011
AT1;AT13;AT130;00000;9120101;2;SCG;2;1;6;5;1;5;0;15;19;1;2011
AT1;AT13;AT130;00000;9120101;2;TUR;3;2;4;2;1;1;0;10;10;3;2011
AT1;AT13;AT130;00000;9120101;2;BIH;7;-1;0;1;8;2;1;9;2;0;2011
AT1;AT13;AT130;00000;9120101;2;HRV;2;0;0;0;2;0;0;4;2;0;2011
AT1;AT13;AT130;00000;9120101;2;MKD;-6;0;1;1;-6;0;3;3;6;0;2011
AT1;AT13;AT130;00000;9120101;2;RUS;-2;-2;0;2;0;5;0;1;6;0;2011
AT1;AT13;AT130;00000;9120101;2;CHN;-2;1;1;0;-3;2;1;3;7;0;2011
AT1;AT13;AT130;00000;9120101;2;OTHER;23;-3;9;12;26;29;7;35;31;2;2011
AT1;AT13;AT130;00000;9120101;1;AUT;8;0;9;9;8;38;24;72;78;1;2011
AT1;AT13;AT130;00000;9120101;1;DEU;0;2;7;5;-2;0;0;9;11;0;2011
AT1;AT13;AT130;00000;9120101;1;POL;-11;5;11;6;-16;0;1;4;19;0;2011
AT1;AT13;AT130;00000;9120101;1;ROU;0;5;6;1;-5;1;0;1;7;0;2011
AT1;AT13;AT130;00000;9120101;1;SVK;7;8;10;2;-1;0;1;2;2;0;2011
AT1;AT13;AT130;00000;9120101;1;HUN;0;0;3;3;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9120101;1;BGR;-7;-1;1;2;-6;0;1;1;6;0;2011
AT1;AT13;AT130;00000;9120101;1;REST-EU;4;6;8;2;-2;0;3;3;2;0;2011
AT1;AT13;AT130;00000;9120101;1;SCG;3;0;9;9;3;2;1;21;19;2;2011
AT1;AT13;AT130;00000;9120101;1;TUR;-5;-2;5;7;-3;2;1;9;13;0;2011
AT1;AT13;AT130;00000;9120101;1;BIH;1;-3;1;4;4;1;1;8;4;0;2011
AT1;AT13;AT130;00000;9120101;1;HRV;1;0;0;0;1;2;1;3;3;0;2011
AT1;AT13;AT130;00000;9120101;1;MKD;-6;0;0;0;-6;0;2;1;5;0;2011
AT1;AT13;AT130;00000;9120101;1;RUS;-4;0;0;0;-4;1;0;0;5;0;2011
AT1;AT13;AT130;00000;9120101;1;CHN;-1;0;2;2;-1;0;0;2;3;0;2011
AT1;AT13;AT130;00000;9120101;1;OTHER;-9;-7;21;28;-2;36;13;78;103;0;2011
AT1;AT13;AT130;00000;9120102;2;AUT;-85;-11;12;23;-74;79;108;273;318;30;2011
AT1;AT13;AT130;00000;9120102;2;DEU;7;10;21;11;-3;3;4;21;23;0;2011
AT1;AT13;AT130;00000;9120102;2;POL;31;17;28;11;14;1;1;33;19;5;2011
AT1;AT13;AT130;00000;9120102;2;ROU;15;6;20;14;9;2;2;31;22;1;2011
AT1;AT13;AT130;00000;9120102;2;SVK;22;22;26;4;0;0;0;19;19;5;2011
AT1;AT13;AT130;00000;9120102;2;HUN;15;7;15;8;8;1;1;14;6;0;2011
AT1;AT13;AT130;00000;9120102;2;BGR;12;5;11;6;7;0;1;14;6;3;2011
AT1;AT13;AT130;00000;9120102;2;CZE;0;-2;2;4;2;2;2;6;4;1;2011
AT1;AT13;AT130;00000;9120102;2;REST-EU;7;9;11;2;-2;1;3;7;7;2;2011
AT1;AT13;AT130;00000;9120102;2;SCG;-11;11;27;16;-22;3;6;58;77;4;2011
AT1;AT13;AT130;00000;9120102;2;TUR;-12;-5;3;8;-7;3;2;43;51;6;2011
AT1;AT13;AT130;00000;9120102;2;BIH;5;7;9;2;-2;3;1;27;31;7;2011
AT1;AT13;AT130;00000;9120102;2;HRV;9;8;9;1;1;1;3;7;4;0;2011
AT1;AT13;AT130;00000;9120102;2;MKD;1;0;2;2;1;0;1;6;4;2;2011
AT1;AT13;AT130;00000;9120102;2;RUS;-1;0;2;2;-1;0;0;8;9;1;2011
