Wanderung gegenüber Wien nach Zählbezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9020102;2;CZE;-1;2;2;0;-3;0;1;3;5;1;2007
AT1;AT13;AT130;00000;9020102;2;REST-EU;7;1;8;7;6;1;1;9;3;1;2007
AT1;AT13;AT130;00000;9020102;2;SCG;-32;-2;24;26;-30;1;7;53;77;6;2007
AT1;AT13;AT130;00000;9020102;2;TUR;3;25;31;6;-22;2;1;35;58;8;2007
AT1;AT13;AT130;00000;9020102;2;BIH;-4;11;13;2;-15;2;5;14;26;4;2007
AT1;AT13;AT130;00000;9020102;2;HRV;-4;-2;0;2;-2;0;0;6;8;0;2007
AT1;AT13;AT130;00000;9020102;2;MKD;2;0;0;0;2;0;0;4;2;0;2007
AT1;AT13;AT130;00000;9020102;2;RUS;-3;3;5;2;-6;4;0;5;15;0;2007
AT1;AT13;AT130;00000;9020102;2;CHN;-4;-1;1;2;-3;0;0;5;8;1;2007
AT1;AT13;AT130;00000;9020102;2;OTHER;-3;11;42;31;-14;11;5;46;66;6;2007
AT1;AT13;AT130;00000;9020102;1;AUT;-80;-14;18;32;-66;70;68;205;273;22;2007
AT1;AT13;AT130;00000;9020102;1;DEU;19;21;28;7;-2;2;2;12;14;1;2007
AT1;AT13;AT130;00000;9020102;1;POL;-14;-5;23;28;-9;1;2;14;22;1;2007
AT1;AT13;AT130;00000;9020102;1;ROU;14;16;26;10;-2;2;1;12;15;0;2007
AT1;AT13;AT130;00000;9020102;1;SVK;8;7;10;3;1;1;1;5;4;0;2007
AT1;AT13;AT130;00000;9020102;1;HUN;1;0;1;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020102;1;BGR;5;6;9;3;-1;1;1;4;5;1;2007
AT1;AT13;AT130;00000;9020102;1;CZE;-4;-1;0;1;-3;0;2;2;3;1;2007
AT1;AT13;AT130;00000;9020102;1;REST-EU;12;4;14;10;8;0;1;13;4;0;2007
AT1;AT13;AT130;00000;9020102;1;SCG;-15;-1;22;23;-14;3;6;69;80;5;2007
AT1;AT13;AT130;00000;9020102;1;TUR;-23;12;23;11;-35;4;6;64;97;14;2007
AT1;AT13;AT130;00000;9020102;1;BIH;-13;7;12;5;-20;1;3;15;33;5;2007
AT1;AT13;AT130;00000;9020102;1;HRV;-2;3;4;1;-5;0;0;3;8;0;2007
AT1;AT13;AT130;00000;9020102;1;MKD;-1;3;4;1;-4;0;0;6;10;0;2007
AT1;AT13;AT130;00000;9020102;1;RUS;13;0;4;4;13;7;0;11;5;0;2007
AT1;AT13;AT130;00000;9020102;1;CHN;-4;1;4;3;-5;1;2;2;6;0;2007
AT1;AT13;AT130;00000;9020102;1;OTHER;25;-2;44;46;27;13;8;132;110;11;2007
AT1;AT13;AT130;00000;9020103;2;AUT;-36;-10;10;20;-26;112;100;261;299;33;2007
AT1;AT13;AT130;00000;9020103;2;DEU;23;18;25;7;5;3;2;23;19;1;2007
AT1;AT13;AT130;00000;9020103;2;POL;8;11;15;4;-3;1;0;15;19;0;2007
AT1;AT13;AT130;00000;9020103;2;ROU;5;4;12;8;1;3;2;13;13;1;2007
AT1;AT13;AT130;00000;9020103;2;SVK;-2;3;7;4;-5;3;0;1;9;0;2007
AT1;AT13;AT130;00000;9020103;2;HUN;14;8;9;1;6;1;0;7;2;0;2007
AT1;AT13;AT130;00000;9020103;2;BGR;-8;-3;3;6;-5;2;0;1;8;0;2007
AT1;AT13;AT130;00000;9020103;2;CZE;-1;2;2;0;-3;1;2;2;4;1;2007
AT1;AT13;AT130;00000;9020103;2;REST-EU;9;9;26;17;0;1;1;14;14;3;2007
AT1;AT13;AT130;00000;9020103;2;SCG;-16;3;13;10;-19;1;1;21;40;3;2007
AT1;AT13;AT130;00000;9020103;2;TUR;-2;3;7;4;-5;2;3;16;20;0;2007
AT1;AT13;AT130;00000;9020103;2;BIH;3;2;4;2;1;0;0;12;11;0;2007
AT1;AT13;AT130;00000;9020103;2;HRV;0;1;2;1;-1;0;0;4;5;0;2007
AT1;AT13;AT130;00000;9020103;2;MKD;-1;3;3;0;-4;0;0;3;7;0;2007
AT1;AT13;AT130;00000;9020103;2;RUS;-2;2;3;1;-4;0;1;7;10;0;2007
AT1;AT13;AT130;00000;9020103;2;CHN;-1;0;3;3;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020103;2;OTHER;-21;-1;55;56;-20;7;4;42;65;11;2007
AT1;AT13;AT130;00000;9020103;1;AUT;41;14;53;39;27;125;77;327;348;32;2007
AT1;AT13;AT130;00000;9020103;1;DEU;30;29;34;5;1;4;4;26;25;1;2007
AT1;AT13;AT130;00000;9020103;1;POL;6;5;19;14;1;1;1;21;20;0;2007
AT1;AT13;AT130;00000;9020103;1;ROU;10;11;18;7;-1;2;0;3;6;0;2007
AT1;AT13;AT130;00000;9020103;1;SVK;4;1;4;3;3;1;0;2;0;0;2007
AT1;AT13;AT130;00000;9020103;1;HUN;-5;-4;4;8;-1;0;1;2;2;1;2007
AT1;AT13;AT130;00000;9020103;1;BGR;-4;0;3;3;-4;0;0;2;6;1;2007
AT1;AT13;AT130;00000;9020103;1;CZE;-3;-2;0;2;-1;0;1;2;2;0;2007
AT1;AT13;AT130;00000;9020103;1;REST-EU;8;8;26;18;0;4;5;14;13;2;2007
AT1;AT13;AT130;00000;9020103;1;SCG;-14;-2;11;13;-12;7;2;31;48;5;2007
AT1;AT13;AT130;00000;9020103;1;TUR;-10;0;8;8;-10;4;1;29;42;2;2007
AT1;AT13;AT130;00000;9020103;1;BIH;6;5;6;1;1;4;5;9;7;0;2007
AT1;AT13;AT130;00000;9020103;1;HRV;3;-2;2;4;5;1;0;7;3;0;2007
AT1;AT13;AT130;00000;9020103;1;MKD;0;3;3;0;-3;0;0;2;5;0;2007
AT1;AT13;AT130;00000;9020103;1;RUS;-10;-2;0;2;-8;0;0;2;10;0;2007
AT1;AT13;AT130;00000;9020103;1;CHN;-1;0;2;2;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020103;1;OTHER;-18;8;73;65;-26;9;11;69;93;7;2007
AT1;AT13;AT130;00000;9020104;2;AUT;-88;-17;15;32;-71;117;95;224;317;27;2007
AT1;AT13;AT130;00000;9020104;2;DEU;23;14;27;13;9;1;3;24;13;1;2007
AT1;AT13;AT130;00000;9020104;2;POL;9;12;17;5;-3;0;5;13;11;2;2007
AT1;AT13;AT130;00000;9020104;2;ROU;14;21;28;7;-7;3;0;13;23;3;2007
AT1;AT13;AT130;00000;9020104;2;SVK;11;7;17;10;4;3;1;9;7;1;2007
AT1;AT13;AT130;00000;9020104;2;HUN;-2;4;10;6;-6;0;0;2;8;0;2007
AT1;AT13;AT130;00000;9020104;2;BGR;9;10;14;4;-1;0;0;10;11;1;2007
AT1;AT13;AT130;00000;9020104;2;CZE;-5;-1;5;6;-4;0;1;0;3;0;2007
AT1;AT13;AT130;00000;9020104;2;REST-EU;7;6;21;15;1;4;2;14;15;2;2007
AT1;AT13;AT130;00000;9020104;2;SCG;-15;1;17;16;-16;2;2;43;59;5;2007
AT1;AT13;AT130;00000;9020104;2;TUR;-7;14;20;6;-21;3;1;18;41;1;2007
AT1;AT13;AT130;00000;9020104;2;BIH;1;3;5;2;-2;4;1;14;19;2;2007
AT1;AT13;AT130;00000;9020104;2;HRV;0;1;1;0;-1;0;1;5;5;2;2007
AT1;AT13;AT130;00000;9020104;2;MKD;-2;1;2;1;-3;0;0;1;4;0;2007
AT1;AT13;AT130;00000;9020104;2;RUS;27;16;20;4;11;32;15;30;36;3;2007
AT1;AT13;AT130;00000;9020104;2;CHN;8;16;52;36;-8;8;7;31;40;0;2007
AT1;AT13;AT130;00000;9020104;2;OTHER;63;44;95;51;19;29;15;130;125;20;2007
AT1;AT13;AT130;00000;9020104;1;AUT;-21;-5;43;48;-16;112;81;280;327;28;2007
AT1;AT13;AT130;00000;9020104;1;DEU;18;16;31;15;2;9;3;26;30;6;2007
AT1;AT13;AT130;00000;9020104;1;POL;-2;-2;10;12;0;0;2;13;11;4;2007
AT1;AT13;AT130;00000;9020104;1;ROU;6;13;28;15;-7;0;0;5;12;0;2007
AT1;AT13;AT130;00000;9020104;1;SVK;-1;3;9;6;-4;0;1;1;4;0;2007
AT1;AT13;AT130;00000;9020104;1;HUN;0;4;10;6;-4;0;2;5;7;0;2007
AT1;AT13;AT130;00000;9020104;1;BGR;3;4;10;6;-1;1;1;4;5;0;2007
AT1;AT13;AT130;00000;9020104;1;CZE;1;5;9;4;-4;1;1;0;4;0;2007
AT1;AT13;AT130;00000;9020104;1;REST-EU;8;14;34;20;-6;2;4;11;15;2;2007
AT1;AT13;AT130;00000;9020104;1;SCG;4;-9;55;64;13;34;10;96;107;5;2007
AT1;AT13;AT130;00000;9020104;1;TUR;1;11;13;2;-10;6;1;49;64;0;2007
AT1;AT13;AT130;00000;9020104;1;BIH;10;3;5;2;7;3;4;27;19;2;2007
AT1;AT13;AT130;00000;9020104;1;HRV;0;-1;6;7;1;0;0;6;5;0;2007
AT1;AT13;AT130;00000;9020104;1;MKD;7;5;9;4;2;1;0;8;7;0;2007
AT1;AT13;AT130;00000;9020104;1;RUS;40;3;21;18;37;60;17;55;61;5;2007
AT1;AT13;AT130;00000;9020104;1;CHN;37;37;97;60;0;25;25;30;30;0;2007
AT1;AT13;AT130;00000;9020104;1;OTHER;98;-14;375;389;112;303;64;409;536;27;2007
AT1;AT13;AT130;00000;9020105;2;AUT;-49;-2;11;13;-47;61;55;128;181;22;2007
AT1;AT13;AT130;00000;9020105;2;DEU;12;20;21;1;-8;0;4;15;19;3;2007
AT1;AT13;AT130;00000;9020105;2;POL;10;8;9;1;2;4;0;3;5;0;2007
AT1;AT13;AT130;00000;9020105;2;ROU;4;5;14;9;-1;3;1;6;9;2;2007
AT1;AT13;AT130;00000;9020105;2;SVK;5;6;9;3;-1;1;0;2;4;0;2007
AT1;AT13;AT130;00000;9020105;2;HUN;-3;0;3;3;-3;0;0;2;5;0;2007
AT1;AT13;AT130;00000;9020105;2;BGR;5;8;8;0;-3;2;2;4;7;0;2007
AT1;AT13;AT130;00000;9020105;2;CZE;-3;-3;1;4;0;3;2;2;3;1;2007
AT1;AT13;AT130;00000;9020105;2;REST-EU;3;10;23;13;-7;0;2;2;7;1;2007
AT1;AT13;AT130;00000;9020105;2;SCG;-2;3;10;7;-5;4;1;25;33;1;2007
AT1;AT13;AT130;00000;9020105;2;TUR;-6;2;2;0;-8;0;3;14;19;0;2007
AT1;AT13;AT130;00000;9020105;2;BIH;8;6;6;0;2;1;0;7;6;0;2007
AT1;AT13;AT130;00000;9020105;2;HRV;4;3;3;0;1;2;0;4;5;0;2007
AT1;AT13;AT130;00000;9020105;2;MKD;4;1;1;0;3;0;0;5;2;0;2007
AT1;AT13;AT130;00000;9020105;2;RUS;-3;0;1;1;-3;3;0;3;9;2;2007
AT1;AT13;AT130;00000;9020105;2;CHN;5;1;2;1;4;0;1;5;0;0;2007
AT1;AT13;AT130;00000;9020105;2;OTHER;25;21;45;24;4;6;3;45;44;5;2007
AT1;AT13;AT130;00000;9020105;1;AUT;-69;-23;17;40;-46;57;46;146;203;16;2007
AT1;AT13;AT130;00000;9020105;1;DEU;1;10;17;7;-9;2;3;7;15;3;2007
AT1;AT13;AT130;00000;9020105;1;POL;-8;11;22;11;-19;2;2;11;30;2;2007
AT1;AT13;AT130;00000;9020105;1;ROU;3;6;12;6;-3;1;1;1;4;1;2007
AT1;AT13;AT130;00000;9020105;1;SVK;3;7;10;3;-4;0;1;0;3;0;2007
AT1;AT13;AT130;00000;9020105;1;HUN;-3;-1;5;6;-2;1;0;1;4;0;2007
AT1;AT13;AT130;00000;9020105;1;BGR;5;6;6;0;-1;0;0;5;6;0;2007
AT1;AT13;AT130;00000;9020105;1;CZE;-1;-2;0;2;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9020105;1;REST-EU;11;13;21;8;-2;1;0;5;8;2;2007
AT1;AT13;AT130;00000;9020105;1;SCG;-2;0;9;9;-2;1;1;33;35;3;2007
AT1;AT13;AT130;00000;9020105;1;TUR;1;3;5;2;-2;0;2;14;14;0;2007
AT1;AT13;AT130;00000;9020105;1;BIH;0;0;3;3;0;1;0;7;8;2;2007
AT1;AT13;AT130;00000;9020105;1;HRV;0;1;2;1;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020105;1;MKD;-1;1;1;0;-2;0;0;5;7;0;2007
AT1;AT13;AT130;00000;9020105;1;RUS;2;0;4;4;2;6;4;6;6;1;2007
AT1;AT13;AT130;00000;9020105;1;CHN;3;2;2;0;1;1;0;4;4;0;2007
AT1;AT13;AT130;00000;9020105;1;OTHER;42;45;75;30;-3;14;5;80;92;9;2007
AT1;AT13;AT130;00000;9020106;2;AUT;34;-7;2;9;41;35;38;134;90;8;2007
AT1;AT13;AT130;00000;9020106;2;DEU;4;6;9;3;-2;1;2;2;3;0;2007
AT1;AT13;AT130;00000;9020106;2;POL;8;7;9;2;1;1;1;5;4;1;2007
AT1;AT13;AT130;00000;9020106;2;ROU;3;6;8;2;-3;1;2;2;4;0;2007
AT1;AT13;AT130;00000;9020106;2;SVK;2;3;4;1;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020106;2;HUN;3;2;2;0;1;1;0;3;3;0;2007
AT1;AT13;AT130;00000;9020106;2;BGR;2;4;4;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020106;2;CZE;3;1;1;0;2;0;0;4;2;0;2007
AT1;AT13;AT130;00000;9020106;2;REST-EU;-3;0;2;2;-3;1;3;3;4;0;2007
AT1;AT13;AT130;00000;9020106;2;SCG;-1;1;5;4;-2;0;1;14;15;0;2007
AT1;AT13;AT130;00000;9020106;2;TUR;-2;2;2;0;-4;1;1;4;8;0;2007
AT1;AT13;AT130;00000;9020106;2;BIH;5;1;3;2;4;0;0;7;3;0;2007
AT1;AT13;AT130;00000;9020106;2;HRV;0;1;1;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020106;2;MKD;-3;0;1;1;-3;0;0;0;3;3;2007
AT1;AT13;AT130;00000;9020106;2;RUS;0;1;1;0;-1;1;1;3;4;1;2007
AT1;AT13;AT130;00000;9020106;2;CHN;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020106;2;OTHER;5;1;12;11;4;5;4;20;17;2;2007
AT1;AT13;AT130;00000;9020106;1;AUT;-4;-5;16;21;1;45;46;101;99;13;2007
AT1;AT13;AT130;00000;9020106;1;DEU;3;5;11;6;-2;1;2;4;5;0;2007
AT1;AT13;AT130;00000;9020106;1;POL;-10;-7;9;16;-3;0;1;9;11;1;2007
AT1;AT13;AT130;00000;9020106;1;ROU;-3;-2;6;8;-1;0;1;4;4;1;2007
AT1;AT13;AT130;00000;9020106;1;SVK;1;0;1;1;1;1;0;0;0;0;2007
AT1;AT13;AT130;00000;9020106;1;HUN;4;3;4;1;1;0;1;3;1;0;2007
AT1;AT13;AT130;00000;9020106;1;BGR;2;3;3;0;-1;1;0;0;2;0;2007
AT1;AT13;AT130;00000;9020106;1;CZE;-2;-1;0;1;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020106;1;REST-EU;-2;1;4;3;-3;0;3;3;3;0;2007
AT1;AT13;AT130;00000;9020106;1;SCG;4;1;4;3;3;0;1;16;12;0;2007
AT1;AT13;AT130;00000;9020106;1;TUR;0;2;2;0;-2;2;0;8;12;0;2007
AT1;AT13;AT130;00000;9020106;1;BIH;-9;-3;1;4;-6;0;0;5;11;0;2007
AT1;AT13;AT130;00000;9020106;1;HRV;-3;0;1;1;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9020106;1;MKD;-1;0;0;0;-1;0;0;0;1;2;2007
AT1;AT13;AT130;00000;9020106;1;RUS;1;-1;0;1;2;0;0;4;2;0;2007
AT1;AT13;AT130;00000;9020106;1;CHN;-2;-2;0;2;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020106;1;OTHER;9;5;14;9;4;1;2;21;16;2;2007
AT1;AT13;AT130;00000;9020107;2;AUT;-68;-13;12;25;-55;106;83;228;306;36;2007
AT1;AT13;AT130;00000;9020107;2;DEU;14;21;33;12;-7;0;2;14;19;0;2007
AT1;AT13;AT130;00000;9020107;2;POL;1;15;27;12;-14;1;3;21;33;2;2007
AT1;AT13;AT130;00000;9020107;2;ROU;22;24;33;9;-2;2;2;16;18;1;2007
AT1;AT13;AT130;00000;9020107;2;SVK;2;9;13;4;-7;2;1;10;18;0;2007
AT1;AT13;AT130;00000;9020107;2;HUN;0;7;13;6;-7;1;3;3;8;1;2007
AT1;AT13;AT130;00000;9020107;2;BGR;7;6;7;1;1;1;2;12;10;1;2007
AT1;AT13;AT130;00000;9020107;2;CZE;1;3;5;2;-2;2;2;2;4;0;2007
AT1;AT13;AT130;00000;9020107;2;REST-EU;22;21;74;53;1;0;2;18;15;3;2007
AT1;AT13;AT130;00000;9020107;2;SCG;-12;-6;18;24;-6;5;5;80;86;7;2007
AT1;AT13;AT130;00000;9020107;2;TUR;-13;16;18;2;-29;3;3;33;62;5;2007
AT1;AT13;AT130;00000;9020107;2;BIH;-12;8;9;1;-20;1;3;12;30;1;2007
AT1;AT13;AT130;00000;9020107;2;HRV;-3;-2;2;4;-1;0;0;3;4;0;2007
AT1;AT13;AT130;00000;9020107;2;MKD;6;4;4;0;2;0;3;7;2;4;2007
AT1;AT13;AT130;00000;9020107;2;RUS;-8;2;8;6;-10;7;1;11;27;2;2007
AT1;AT13;AT130;00000;9020107;2;CHN;2;8;13;5;-6;2;2;15;21;0;2007
AT1;AT13;AT130;00000;9020107;2;OTHER;49;44;98;54;5;8;6;82;79;8;2007
AT1;AT13;AT130;00000;9020107;1;AUT;-62;-8;22;30;-54;91;80;242;307;40;2007
AT1;AT13;AT130;00000;9020107;1;DEU;14;26;39;13;-12;3;8;25;32;3;2007
AT1;AT13;AT130;00000;9020107;1;POL;-12;6;35;29;-18;2;3;25;42;4;2007
AT1;AT13;AT130;00000;9020107;1;ROU;30;25;31;6;5;3;1;13;10;4;2007
AT1;AT13;AT130;00000;9020107;1;SVK;5;4;5;1;1;1;0;5;5;0;2007
AT1;AT13;AT130;00000;9020107;1;HUN;7;11;14;3;-4;1;1;6;10;0;2007
AT1;AT13;AT130;00000;9020107;1;BGR;10;8;11;3;2;1;0;7;6;1;2007
AT1;AT13;AT130;00000;9020107;1;CZE;-11;-5;2;7;-6;0;2;0;4;0;2007
AT1;AT13;AT130;00000;9020107;1;REST-EU;21;16;51;35;5;0;2;14;7;2;2007
AT1;AT13;AT130;00000;9020107;1;SCG;0;1;34;33;-1;6;4;96;99;11;2007
AT1;AT13;AT130;00000;9020107;1;TUR;-19;12;29;17;-31;5;2;49;83;14;2007
AT1;AT13;AT130;00000;9020107;1;BIH;3;5;12;7;-2;8;5;22;27;1;2007
AT1;AT13;AT130;00000;9020107;1;HRV;-7;-2;2;4;-5;0;0;4;9;1;2007
AT1;AT13;AT130;00000;9020107;1;MKD;1;3;3;0;-2;0;4;9;7;5;2007
AT1;AT13;AT130;00000;9020107;1;RUS;4;4;5;1;0;9;0;6;15;4;2007
AT1;AT13;AT130;00000;9020107;1;CHN;9;13;15;2;-4;1;2;12;15;0;2007
AT1;AT13;AT130;00000;9020107;1;OTHER;24;42;112;70;-18;10;10;132;150;11;2007
AT1;AT13;AT130;00000;9020108;2;AUT;1;0;1;1;1;8;12;39;34;8;2007
AT1;AT13;AT130;00000;9020108;2;DEU;0;-1;0;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;2;POL;3;0;0;0;3;0;0;3;0;1;2007
AT1;AT13;AT130;00000;9020108;2;ROU;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020108;2;SVK;2;1;1;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;2;HUN;-1;0;0;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020108;2;CZE;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;2;REST-EU;1;0;0;0;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9020108;2;SCG;2;-1;0;1;3;0;1;7;3;0;2007
AT1;AT13;AT130;00000;9020108;2;TUR;-1;1;2;1;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020108;2;RUS;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9020108;2;OTHER;1;0;0;0;1;0;1;4;2;0;2007
AT1;AT13;AT130;00000;9020108;1;AUT;26;-1;0;1;27;3;8;52;20;5;2007
AT1;AT13;AT130;00000;9020108;1;DEU;0;0;2;2;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;1;POL;1;0;1;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;ROU;2;1;1;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;SVK;1;0;1;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;HUN;1;0;1;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;BGR;1;1;1;0;0;0;0;0;0;1;2007
AT1;AT13;AT130;00000;9020108;1;CZE;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;1;REST-EU;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9020108;1;SCG;-1;1;1;0;-2;0;3;5;4;0;2007
AT1;AT13;AT130;00000;9020108;1;TUR;-2;0;0;0;-2;0;0;2;4;0;2007
AT1;AT13;AT130;00000;9020108;1;BIH;1;0;0;0;1;0;1;3;1;0;2007
AT1;AT13;AT130;00000;9020108;1;HRV;0;0;0;0;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9020108;1;MKD;-2;0;0;0;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9020108;1;RUS;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9020108;1;CHN;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;1;OTHER;2;2;3;1;0;1;0;4;5;0;2007
AT1;AT13;AT130;00000;9020109;2;AUT;-51;-5;13;18;-46;57;86;262;279;59;2007
AT1;AT13;AT130;00000;9020109;2;DEU;6;5;8;3;1;1;0;9;9;1;2007
AT1;AT13;AT130;00000;9020109;2;POL;16;16;18;2;0;1;0;18;19;2;2007
AT1;AT13;AT130;00000;9020109;2;ROU;19;15;19;4;4;3;2;18;15;0;2007
AT1;AT13;AT130;00000;9020109;2;SVK;4;10;10;0;-6;1;0;6;13;3;2007
AT1;AT13;AT130;00000;9020109;2;HUN;-2;-1;2;3;-1;0;0;2;3;2;2007
AT1;AT13;AT130;00000;9020109;2;BGR;-2;0;2;2;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9020109;2;CZE;0;-1;1;2;1;0;0;7;6;1;2007
AT1;AT13;AT130;00000;9020109;2;REST-EU;5;2;4;2;3;1;3;8;3;0;2007
AT1;AT13;AT130;00000;9020109;2;SCG;-7;0;16;16;-7;2;2;50;57;6;2007
AT1;AT13;AT130;00000;9020109;2;TUR;10;6;9;3;4;7;2;33;34;8;2007
AT1;AT13;AT130;00000;9020109;2;BIH;8;3;6;3;5;1;1;18;13;1;2007
AT1;AT13;AT130;00000;9020109;2;HRV;1;1;1;0;0;0;1;4;3;1;2007
AT1;AT13;AT130;00000;9020109;2;MKD;-1;-1;0;1;0;1;0;1;2;2;2007
AT1;AT13;AT130;00000;9020109;2;RUS;11;1;2;1;10;9;2;10;7;0;2007
AT1;AT13;AT130;00000;9020109;2;CHN;5;1;1;0;4;1;3;11;5;0;2007
AT1;AT13;AT130;00000;9020109;2;OTHER;41;16;28;12;25;10;4;62;43;6;2007
AT1;AT13;AT130;00000;9020109;1;AUT;-68;-6;18;24;-62;46;69;246;285;50;2007
AT1;AT13;AT130;00000;9020109;1;DEU;7;4;6;2;3;1;1;9;6;0;2007
AT1;AT13;AT130;00000;9020109;1;POL;20;20;24;4;0;2;1;13;14;0;2007
AT1;AT13;AT130;00000;9020109;1;ROU;16;4;17;13;12;3;1;18;8;0;2007
AT1;AT13;AT130;00000;9020109;1;SVK;1;0;0;0;1;0;0;3;2;0;2007
AT1;AT13;AT130;00000;9020109;1;HUN;0;0;3;3;0;0;0;3;3;0;2007
AT1;AT13;AT130;00000;9020109;1;BGR;-1;0;2;2;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020109;1;CZE;0;0;2;2;0;0;2;3;1;0;2007
AT1;AT13;AT130;00000;9020109;1;REST-EU;4;6;10;4;-2;0;0;3;5;1;2007
AT1;AT13;AT130;00000;9020109;1;SCG;-15;-6;14;20;-9;3;1;57;68;8;2007
AT1;AT13;AT130;00000;9020109;1;TUR;3;5;12;7;-2;5;4;50;53;12;2007
AT1;AT13;AT130;00000;9020109;1;BIH;6;3;6;3;3;2;1;15;13;2;2007
AT1;AT13;AT130;00000;9020109;1;HRV;2;1;1;0;1;0;0;5;4;0;2007
AT1;AT13;AT130;00000;9020109;1;MKD;0;1;2;1;-1;0;0;2;3;0;2007
AT1;AT13;AT130;00000;9020109;1;RUS;7;1;3;2;6;7;2;5;4;0;2007
AT1;AT13;AT130;00000;9020109;1;CHN;8;-1;0;1;9;1;0;10;2;0;2007
AT1;AT13;AT130;00000;9020109;1;OTHER;44;8;39;31;36;12;9;122;89;9;2007
AT1;AT13;AT130;00000;9020110;2;AUT;-1;0;0;0;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9020199;2;AUT;-81;-5;0;5;-76;0;17;4;63;0;2007
AT1;AT13;AT130;00000;9020199;2;DEU;-4;0;0;0;-4;0;1;0;3;0;2007
AT1;AT13;AT130;00000;9020199;2;ROU;-3;0;0;0;-3;0;1;0;2;0;2007
AT1;AT13;AT130;00000;9020199;2;SVK;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;2;HUN;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9020199;2;SCG;-4;-3;0;3;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020199;2;TUR;-2;0;0;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020199;2;BIH;-9;-1;0;1;-8;0;1;0;7;0;2007
AT1;AT13;AT130;00000;9020199;2;HRV;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;2;MKD;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;2;RUS;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9020199;2;CHN;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;2;OTHER;-21;-5;0;5;-16;0;0;0;16;0;2007
AT1;AT13;AT130;00000;9020199;1;AUT;-78;-5;0;5;-73;1;18;6;62;0;2007
AT1;AT13;AT130;00000;9020199;1;DEU;-6;-1;0;1;-5;0;3;0;2;0;2007
AT1;AT13;AT130;00000;9020199;1;POL;-4;-4;0;4;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020199;1;ROU;0;0;1;1;0;0;0;1;1;0;2007
