Wanderung gegenüber Wien nach Bezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by district, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_DC;EMI_DC;MIG_DC_INT;REF_DATE
AT1;AT13;AT130;90801;00000000;1;DEU;30;40;62;22;-10;9;9;36;46;10;2005
AT1;AT13;AT130;90801;00000000;1;POL;18;67;109;42;-49;2;22;33;62;0;2005
AT1;AT13;AT130;90801;00000000;1;ROU;-17;47;71;24;-64;1;30;16;51;1;2005
AT1;AT13;AT130;90801;00000000;1;SVK;-9;29;39;10;-38;1;23;7;23;0;2005
AT1;AT13;AT130;90801;00000000;1;HUN;-9;21;35;14;-30;2;15;2;19;0;2005
AT1;AT13;AT130;90801;00000000;1;BGR;-18;15;25;10;-33;0;11;9;31;11;2005
AT1;AT13;AT130;90801;00000000;1;CZE;1;8;15;7;-7;1;6;8;10;0;2005
AT1;AT13;AT130;90801;00000000;1;REST-EU;-49;-17;59;76;-32;1;12;23;44;6;2005
AT1;AT13;AT130;90801;00000000;1;SCG;-16;90;117;27;-106;7;44;54;123;2;2005
AT1;AT13;AT130;90801;00000000;1;TUR;0;22;39;17;-22;10;9;35;58;6;2005
AT1;AT13;AT130;90801;00000000;1;BIH;-9;13;23;10;-22;4;5;22;43;7;2005
AT1;AT13;AT130;90801;00000000;1;HRV;-6;7;9;2;-13;1;4;5;15;1;2005
AT1;AT13;AT130;90801;00000000;1;MKD;5;6;8;2;-1;2;3;9;9;0;2005
AT1;AT13;AT130;90801;00000000;1;RUS;-2;19;28;9;-21;7;20;36;44;2;2005
AT1;AT13;AT130;90801;00000000;1;CHN;-10;0;12;12;-10;1;5;12;18;4;2005
AT1;AT13;AT130;90801;00000000;1;OTHER;33;396;574;178;-363;141;326;379;557;26;2005
AT1;AT13;AT130;90901;00000000;2;AUT;-109;-29;34;63;-80;419;278;645;866;169;2005
AT1;AT13;AT130;90901;00000000;2;DEU;28;70;92;22;-42;8;19;40;71;19;2005
AT1;AT13;AT130;90901;00000000;2;POL;2;18;43;25;-16;3;6;31;44;11;2005
AT1;AT13;AT130;90901;00000000;2;ROU;-9;-12;24;36;3;6;3;31;31;3;2005
AT1;AT13;AT130;90901;00000000;2;SVK;8;16;28;12;-8;4;6;19;25;0;2005
AT1;AT13;AT130;90901;00000000;2;HUN;-1;5;12;7;-6;3;3;13;19;0;2005
AT1;AT13;AT130;90901;00000000;2;BGR;-4;-5;13;18;1;2;1;27;27;5;2005
AT1;AT13;AT130;90901;00000000;2;CZE;9;9;15;6;0;2;3;12;11;5;2005
AT1;AT13;AT130;90901;00000000;2;REST-EU;24;22;78;56;2;6;10;54;48;16;2005
AT1;AT13;AT130;90901;00000000;2;SCG;50;80;105;25;-30;8;9;108;137;25;2005
AT1;AT13;AT130;90901;00000000;2;TUR;-18;20;27;7;-38;4;1;32;73;4;2005
AT1;AT13;AT130;90901;00000000;2;BIH;-32;-4;4;8;-28;6;7;24;51;0;2005
AT1;AT13;AT130;90901;00000000;2;HRV;-6;0;4;4;-6;1;2;8;13;3;2005
AT1;AT13;AT130;90901;00000000;2;MKD;-7;-2;3;5;-5;1;0;4;10;0;2005
AT1;AT13;AT130;90901;00000000;2;RUS;-17;16;25;9;-33;30;19;36;80;17;2005
AT1;AT13;AT130;90901;00000000;2;CHN;-31;-11;21;32;-20;4;5;31;50;1;2005
AT1;AT13;AT130;90901;00000000;2;OTHER;18;66;171;105;-48;43;18;168;241;29;2005
AT1;AT13;AT130;90901;00000000;1;AUT;-83;-34;102;136;-49;420;298;725;896;170;2005
AT1;AT13;AT130;90901;00000000;1;DEU;61;62;95;33;-1;15;12;58;62;11;2005
AT1;AT13;AT130;90901;00000000;1;POL;45;41;94;53;4;5;3;73;71;5;2005
AT1;AT13;AT130;90901;00000000;1;ROU;8;-14;26;40;22;5;7;45;21;1;2005
AT1;AT13;AT130;90901;00000000;1;SVK;-9;-10;11;21;1;0;1;16;14;2;2005
AT1;AT13;AT130;90901;00000000;1;HUN;-6;-1;13;14;-5;0;2;13;16;1;2005
AT1;AT13;AT130;90901;00000000;1;BGR;-15;-9;14;23;-6;1;1;21;27;2;2005
AT1;AT13;AT130;90901;00000000;1;CZE;3;-1;7;8;4;2;0;7;5;1;2005
AT1;AT13;AT130;90901;00000000;1;REST-EU;1;7;85;78;-6;4;9;41;42;13;2005
AT1;AT13;AT130;90901;00000000;1;SCG;18;62;122;60;-44;16;14;151;197;38;2005
AT1;AT13;AT130;90901;00000000;1;TUR;-4;23;37;14;-27;3;8;68;90;8;2005
AT1;AT13;AT130;90901;00000000;1;BIH;-21;4;18;14;-25;4;4;33;58;2;2005
AT1;AT13;AT130;90901;00000000;1;HRV;-9;-3;5;8;-6;0;1;14;19;2;2005
AT1;AT13;AT130;90901;00000000;1;MKD;-8;-3;4;7;-5;2;1;7;13;0;2005
AT1;AT13;AT130;90901;00000000;1;RUS;-26;18;29;11;-44;23;23;46;90;17;2005
AT1;AT13;AT130;90901;00000000;1;CHN;-35;-6;28;34;-29;6;7;29;57;0;2005
AT1;AT13;AT130;90901;00000000;1;OTHER;-98;-4;300;304;-94;108;62;535;675;111;2005
AT1;AT13;AT130;91001;00000000;2;AUT;-149;-14;123;137;-135;745;1044;2102;1938;1842;2005
AT1;AT13;AT130;91001;00000000;2;DEU;57;51;75;24;6;11;19;61;47;29;2005
AT1;AT13;AT130;91001;00000000;2;POL;134;123;171;48;11;14;19;111;95;67;2005
AT1;AT13;AT130;91001;00000000;2;ROU;59;53;103;50;6;23;20;99;96;48;2005
AT1;AT13;AT130;91001;00000000;2;SVK;35;55;92;37;-20;9;16;46;59;34;2005
AT1;AT13;AT130;91001;00000000;2;HUN;25;29;40;11;-4;13;15;37;39;18;2005
AT1;AT13;AT130;91001;00000000;2;BGR;23;20;49;29;3;5;6;43;39;19;2005
AT1;AT13;AT130;91001;00000000;2;CZE;3;5;23;18;-2;8;16;28;22;26;2005
AT1;AT13;AT130;91001;00000000;2;REST-EU;17;18;49;31;-1;9;7;28;31;13;2005
AT1;AT13;AT130;91001;00000000;2;SCG;378;227;303;76;151;38;48;544;383;280;2005
AT1;AT13;AT130;91001;00000000;2;TUR;373;251;293;42;122;39;22;296;191;315;2005
AT1;AT13;AT130;91001;00000000;2;BIH;156;58;85;27;98;31;26;189;96;107;2005
AT1;AT13;AT130;91001;00000000;2;HRV;26;21;32;11;5;8;5;34;32;16;2005
AT1;AT13;AT130;91001;00000000;2;MKD;64;39;46;7;25;15;5;48;33;31;2005
AT1;AT13;AT130;91001;00000000;2;RUS;68;20;25;5;48;45;11;67;53;16;2005
AT1;AT13;AT130;91001;00000000;2;CHN;52;22;50;28;30;10;14;100;66;17;2005
AT1;AT13;AT130;91001;00000000;2;OTHER;280;226;362;136;54;97;66;421;398;182;2005
AT1;AT13;AT130;91001;00000000;1;AUT;11;51;333;282;-40;772;1066;2250;1996;1751;2005
AT1;AT13;AT130;91001;00000000;1;DEU;33;56;88;32;-23;18;26;53;68;25;2005
AT1;AT13;AT130;91001;00000000;1;POL;180;143;198;55;37;13;15;145;106;58;2005
AT1;AT13;AT130;91001;00000000;1;ROU;53;52;106;54;1;23;17;68;73;28;2005
AT1;AT13;AT130;91001;00000000;1;SVK;16;30;50;20;-14;2;9;21;28;15;2005
AT1;AT13;AT130;91001;00000000;1;HUN;27;25;43;18;2;6;12;22;14;9;2005
AT1;AT13;AT130;91001;00000000;1;BGR;14;10;45;35;4;3;3;30;26;11;2005
AT1;AT13;AT130;91001;00000000;1;CZE;-2;1;10;9;-3;1;6;16;14;4;2005
AT1;AT13;AT130;91001;00000000;1;REST-EU;19;31;89;58;-12;10;10;38;50;16;2005
AT1;AT13;AT130;91001;00000000;1;SCG;404;281;449;168;123;72;70;625;504;311;2005
AT1;AT13;AT130;91001;00000000;1;TUR;400;227;317;90;173;47;44;550;380;450;2005
AT1;AT13;AT130;91001;00000000;1;BIH;186;82;122;40;104;35;29;223;125;110;2005
AT1;AT13;AT130;91001;00000000;1;HRV;17;7;31;24;10;2;5;38;25;27;2005
AT1;AT13;AT130;91001;00000000;1;MKD;66;36;57;21;30;27;14;88;71;66;2005
AT1;AT13;AT130;91001;00000000;1;RUS;39;4;12;8;35;34;11;90;78;19;2005
AT1;AT13;AT130;91001;00000000;1;CHN;6;8;34;26;-2;9;10;67;68;23;2005
AT1;AT13;AT130;91001;00000000;1;OTHER;257;96;443;347;161;133;91;855;736;288;2005
AT1;AT13;AT130;91101;00000000;2;AUT;-405;-12;55;67;-393;344;686;984;1035;844;2005
AT1;AT13;AT130;91101;00000000;2;DEU;22;13;28;15;9;6;8;30;19;15;2005
AT1;AT13;AT130;91101;00000000;2;POL;10;33;54;21;-23;3;21;36;41;24;2005
AT1;AT13;AT130;91101;00000000;2;ROU;24;37;61;24;-13;8;17;33;37;17;2005
AT1;AT13;AT130;91101;00000000;2;SVK;33;29;41;12;4;6;9;31;24;10;2005
AT1;AT13;AT130;91101;00000000;2;HUN;1;10;15;5;-9;3;8;9;13;7;2005
AT1;AT13;AT130;91101;00000000;2;BGR;-1;4;11;7;-5;2;3;7;11;1;2005
AT1;AT13;AT130;91101;00000000;2;CZE;4;7;8;1;-3;2;7;13;11;5;2005
AT1;AT13;AT130;91101;00000000;2;REST-EU;7;10;26;16;-3;2;4;19;20;4;2005
AT1;AT13;AT130;91101;00000000;2;SCG;86;81;116;35;5;19;20;195;189;88;2005
AT1;AT13;AT130;91101;00000000;2;TUR;91;63;84;21;28;15;10;123;100;103;2005
AT1;AT13;AT130;91101;00000000;2;BIH;26;16;26;10;10;7;9;58;46;33;2005
AT1;AT13;AT130;91101;00000000;2;HRV;3;5;8;3;-2;2;2;8;10;6;2005
AT1;AT13;AT130;91101;00000000;2;MKD;0;5;7;2;-5;0;3;14;16;4;2005
AT1;AT13;AT130;91101;00000000;2;RUS;24;6;9;3;18;50;5;28;55;23;2005
AT1;AT13;AT130;91101;00000000;2;CHN;12;6;18;12;6;11;6;34;33;6;2005
AT1;AT13;AT130;91101;00000000;2;OTHER;61;93;138;45;-32;41;25;193;241;90;2005
AT1;AT13;AT130;91101;00000000;1;AUT;-396;49;162;113;-445;352;738;1103;1162;872;2005
AT1;AT13;AT130;91101;00000000;1;DEU;46;42;51;9;4;11;12;35;30;10;2005
AT1;AT13;AT130;91101;00000000;1;POL;69;67;93;26;2;8;27;77;56;8;2005
AT1;AT13;AT130;91101;00000000;1;ROU;-10;3;51;48;-13;12;28;43;40;13;2005
AT1;AT13;AT130;91101;00000000;1;SVK;9;11;23;12;-2;0;6;24;20;1;2005
AT1;AT13;AT130;91101;00000000;1;HUN;23;18;56;38;5;9;7;14;11;6;2005
AT1;AT13;AT130;91101;00000000;1;BGR;-6;-7;5;12;1;2;4;17;14;2;2005
AT1;AT13;AT130;91101;00000000;1;CZE;-1;3;9;6;-4;0;4;7;7;2;2005
AT1;AT13;AT130;91101;00000000;1;REST-EU;18;21;56;35;-3;4;9;28;26;8;2005
AT1;AT13;AT130;91101;00000000;1;SCG;88;67;146;79;21;15;33;244;205;80;2005
AT1;AT13;AT130;91101;00000000;1;TUR;59;51;81;30;8;14;25;209;190;128;2005
AT1;AT13;AT130;91101;00000000;1;BIH;30;23;33;10;7;9;16;70;56;27;2005
AT1;AT13;AT130;91101;00000000;1;HRV;9;7;12;5;2;3;2;14;13;7;2005
AT1;AT13;AT130;91101;00000000;1;MKD;3;5;16;11;-2;1;6;30;27;7;2005
AT1;AT13;AT130;91101;00000000;1;RUS;22;-2;8;10;24;59;11;41;65;19;2005
AT1;AT13;AT130;91101;00000000;1;CHN;9;0;12;12;9;10;9;36;28;11;2005
AT1;AT13;AT130;91101;00000000;1;OTHER;-43;-23;157;180;-20;95;136;573;552;126;2005
AT1;AT13;AT130;91201;00000000;2;AUT;-383;5;88;83;-388;421;562;1429;1676;620;2005
AT1;AT13;AT130;91201;00000000;2;DEU;27;36;60;24;-9;11;20;56;56;18;2005
AT1;AT13;AT130;91201;00000000;2;POL;70;78;100;22;-8;14;18;73;77;22;2005
AT1;AT13;AT130;91201;00000000;2;ROU;37;36;64;28;1;13;14;60;58;15;2005
AT1;AT13;AT130;91201;00000000;2;SVK;34;24;42;18;10;8;9;52;41;17;2005
AT1;AT13;AT130;91201;00000000;2;HUN;13;16;25;9;-3;8;6;19;24;9;2005
AT1;AT13;AT130;91201;00000000;2;BGR;10;17;39;22;-7;1;4;24;28;10;2005
AT1;AT13;AT130;91201;00000000;2;CZE;5;2;11;9;3;2;8;24;15;9;2005
AT1;AT13;AT130;91201;00000000;2;REST-EU;5;-1;20;21;6;4;8;32;22;6;2005
AT1;AT13;AT130;91201;00000000;2;SCG;114;145;181;36;-31;15;21;274;299;123;2005
AT1;AT13;AT130;91201;00000000;2;TUR;118;70;96;26;48;22;11;171;134;95;2005
AT1;AT13;AT130;91201;00000000;2;BIH;82;60;70;10;22;9;7;106;86;27;2005
AT1;AT13;AT130;91201;00000000;2;HRV;4;7;16;9;-3;3;6;20;20;7;2005
AT1;AT13;AT130;91201;00000000;2;MKD;33;17;20;3;16;1;1;30;14;3;2005
AT1;AT13;AT130;91201;00000000;2;RUS;13;12;16;4;1;17;3;19;32;5;2005
AT1;AT13;AT130;91201;00000000;2;CHN;6;12;27;15;-6;10;15;50;51;8;2005
AT1;AT13;AT130;91201;00000000;2;OTHER;162;153;228;75;9;38;28;293;294;93;2005
AT1;AT13;AT130;91201;00000000;1;AUT;-256;16;201;185;-272;446;553;1421;1586;573;2005
AT1;AT13;AT130;91201;00000000;1;DEU;44;60;85;25;-16;12;24;49;53;18;2005
AT1;AT13;AT130;91201;00000000;1;POL;106;112;163;51;-6;29;26;87;96;27;2005
AT1;AT13;AT130;91201;00000000;1;ROU;2;11;39;28;-9;6;11;38;42;7;2005
AT1;AT13;AT130;91201;00000000;1;SVK;17;9;23;14;8;7;5;12;6;2;2005
AT1;AT13;AT130;91201;00000000;1;HUN;-22;-5;15;20;-17;4;6;12;27;5;2005
AT1;AT13;AT130;91201;00000000;1;BGR;3;4;29;25;-1;0;1;15;15;6;2005
AT1;AT13;AT130;91201;00000000;1;CZE;-3;1;5;4;-4;0;4;12;12;2;2005
AT1;AT13;AT130;91201;00000000;1;REST-EU;10;6;45;39;4;3;7;34;26;6;2005
AT1;AT13;AT130;91201;00000000;1;SCG;170;159;245;86;11;34;37;352;338;109;2005
AT1;AT13;AT130;91201;00000000;1;TUR;85;64;114;50;21;28;22;256;241;110;2005
AT1;AT13;AT130;91201;00000000;1;BIH;82;58;74;16;24;14;10;119;99;34;2005
AT1;AT13;AT130;91201;00000000;1;HRV;-2;0;14;14;-2;4;10;25;21;12;2005
AT1;AT13;AT130;91201;00000000;1;MKD;18;14;32;18;4;4;3;36;33;14;2005
AT1;AT13;AT130;91201;00000000;1;RUS;17;1;5;4;16;14;1;25;22;3;2005
AT1;AT13;AT130;91201;00000000;1;CHN;14;10;27;17;4;11;8;54;53;2;2005
AT1;AT13;AT130;91201;00000000;1;OTHER;88;57;215;158;31;62;59;548;520;137;2005
AT1;AT13;AT130;91301;00000000;2;AUT;61;-11;55;66;72;265;314;873;752;414;2005
AT1;AT13;AT130;91301;00000000;2;DEU;31;45;80;35;-14;14;26;42;44;18;2005
AT1;AT13;AT130;91301;00000000;2;POL;18;9;30;21;9;3;0;34;28;7;2005
AT1;AT13;AT130;91301;00000000;2;ROU;22;15;16;1;7;2;4;18;9;7;2005
AT1;AT13;AT130;91301;00000000;2;SVK;21;18;29;11;3;4;3;12;10;2;2005
AT1;AT13;AT130;91301;00000000;2;HUN;4;10;19;9;-6;4;6;8;12;3;2005
AT1;AT13;AT130;91301;00000000;2;BGR;6;5;10;5;1;0;0;10;9;2;2005
AT1;AT13;AT130;91301;00000000;2;CZE;-6;-3;5;8;-3;6;7;14;16;11;2005
AT1;AT13;AT130;91301;00000000;2;REST-EU;1;-1;26;27;2;5;7;20;16;8;2005
AT1;AT13;AT130;91301;00000000;2;SCG;20;8;14;6;12;0;4;62;46;13;2005
AT1;AT13;AT130;91301;00000000;2;TUR;14;5;9;4;9;0;1;24;14;2;2005
AT1;AT13;AT130;91301;00000000;2;BIH;12;6;6;0;6;4;3;22;17;7;2005
AT1;AT13;AT130;91301;00000000;2;HRV;2;1;4;3;1;3;1;7;8;2;2005
AT1;AT13;AT130;91301;00000000;2;MKD;3;4;4;0;-1;0;2;5;4;0;2005
AT1;AT13;AT130;91301;00000000;2;RUS;8;11;14;3;-3;2;4;15;16;3;2005
AT1;AT13;AT130;91301;00000000;2;CHN;1;2;7;5;-1;0;3;16;14;0;2005
AT1;AT13;AT130;91301;00000000;2;OTHER;38;48;102;54;-10;17;20;107;114;22;2005
AT1;AT13;AT130;91301;00000000;1;AUT;34;14;103;89;20;243;348;797;672;315;2005
AT1;AT13;AT130;91301;00000000;1;DEU;33;33;74;41;0;9;16;38;31;19;2005
AT1;AT13;AT130;91301;00000000;1;POL;9;13;37;24;-4;4;2;8;14;8;2005
AT1;AT13;AT130;91301;00000000;1;ROU;11;5;9;4;6;3;3;10;4;4;2005
AT1;AT13;AT130;91301;00000000;1;SVK;4;2;7;5;2;1;1;5;3;1;2005
AT1;AT13;AT130;91301;00000000;1;HUN;-12;-8;5;13;-4;1;5;7;7;5;2005
AT1;AT13;AT130;91301;00000000;1;BGR;6;7;9;2;-1;2;0;2;5;1;2005
AT1;AT13;AT130;91301;00000000;1;CZE;-11;-8;1;9;-3;0;2;7;8;8;2005
AT1;AT13;AT130;91301;00000000;1;REST-EU;13;8;36;28;5;3;2;14;10;10;2005
AT1;AT13;AT130;91301;00000000;1;SCG;25;19;32;13;6;7;8;60;53;8;2005
AT1;AT13;AT130;91301;00000000;1;TUR;16;3;7;4;13;1;1;36;23;4;2005
AT1;AT13;AT130;91301;00000000;1;BIH;9;9;13;4;0;5;3;12;14;8;2005
AT1;AT13;AT130;91301;00000000;1;HRV;-1;-1;2;3;0;1;2;5;4;2;2005
AT1;AT13;AT130;91301;00000000;1;MKD;7;3;5;2;4;0;4;13;5;0;2005
AT1;AT13;AT130;91301;00000000;1;RUS;6;4;6;2;2;3;0;11;12;3;2005
AT1;AT13;AT130;91301;00000000;1;CHN;-3;0;5;5;-3;1;0;8;12;0;2005
AT1;AT13;AT130;91301;00000000;1;OTHER;12;25;82;57;-13;14;22;128;133;22;2005
AT1;AT13;AT130;91401;00000000;2;AUT;183;-9;70;79;192;428;571;1549;1214;689;2005
AT1;AT13;AT130;91401;00000000;2;DEU;73;44;56;12;29;13;15;69;38;20;2005
AT1;AT13;AT130;91401;00000000;2;POL;93;79;106;27;14;8;11;67;50;22;2005
AT1;AT13;AT130;91401;00000000;2;ROU;34;17;38;21;17;10;9;47;31;8;2005
AT1;AT13;AT130;91401;00000000;2;SVK;23;14;45;31;9;5;4;28;20;6;2005
AT1;AT13;AT130;91401;00000000;2;HUN;5;1;18;17;4;10;8;20;18;5;2005
AT1;AT13;AT130;91401;00000000;2;BGR;-4;8;17;9;-12;0;4;12;20;5;2005
AT1;AT13;AT130;91401;00000000;2;CZE;10;-1;10;11;11;5;5;34;23;9;2005
AT1;AT13;AT130;91401;00000000;2;REST-EU;9;-4;26;30;13;7;5;34;23;9;2005
AT1;AT13;AT130;91401;00000000;2;SCG;89;89;127;38;0;11;22;234;223;48;2005
AT1;AT13;AT130;91401;00000000;2;TUR;91;84;96;12;7;5;7;111;102;27;2005
AT1;AT13;AT130;91401;00000000;2;BIH;24;28;37;9;-4;9;3;69;79;28;2005
AT1;AT13;AT130;91401;00000000;2;HRV;9;8;14;6;1;3;2;14;14;7;2005
AT1;AT13;AT130;91401;00000000;2;MKD;5;8;9;1;-3;1;0;12;16;4;2005
AT1;AT13;AT130;91401;00000000;2;RUS;12;4;12;8;8;4;1;20;15;2;2005
AT1;AT13;AT130;91401;00000000;2;CHN;-3;6;23;17;-9;9;13;36;41;10;2005
AT1;AT13;AT130;91401;00000000;2;OTHER;62;61;157;96;1;28;25;196;198;31;2005
AT1;AT13;AT130;91401;00000000;1;AUT;13;-16;133;149;29;399;513;1410;1267;590;2005
AT1;AT13;AT130;91401;00000000;1;DEU;39;54;72;18;-15;8;25;50;48;13;2005
AT1;AT13;AT130;91401;00000000;1;POL;87;75;109;34;12;6;5;66;55;14;2005
AT1;AT13;AT130;91401;00000000;1;ROU;16;8;37;29;8;9;8;24;17;4;2005
AT1;AT13;AT130;91401;00000000;1;SVK;7;5;24;19;2;1;3;15;11;0;2005
AT1;AT13;AT130;91401;00000000;1;HUN;10;-6;9;15;16;3;1;20;6;2;2005
AT1;AT13;AT130;91401;00000000;1;BGR;-6;0;12;12;-6;1;5;19;21;4;2005
AT1;AT13;AT130;91401;00000000;1;CZE;-12;-12;3;15;0;1;1;10;10;5;2005
AT1;AT13;AT130;91401;00000000;1;REST-EU;-5;-5;37;42;0;5;5;35;35;4;2005
AT1;AT13;AT130;91401;00000000;1;SCG;36;85;150;65;-49;16;22;236;279;63;2005
AT1;AT13;AT130;91401;00000000;1;TUR;120;87;114;27;33;10;10;188;155;33;2005
AT1;AT13;AT130;91401;00000000;1;BIH;42;29;42;13;13;12;9;95;85;21;2005
AT1;AT13;AT130;91401;00000000;1;HRV;3;-2;10;12;5;8;3;15;15;7;2005
AT1;AT13;AT130;91401;00000000;1;MKD;5;15;19;4;-10;2;2;22;32;6;2005
AT1;AT13;AT130;91401;00000000;1;RUS;3;2;4;2;1;4;1;11;13;3;2005
AT1;AT13;AT130;91401;00000000;1;CHN;0;5;20;15;-5;5;4;35;41;8;2005
AT1;AT13;AT130;91401;00000000;1;OTHER;61;87;194;107;-26;40;41;345;370;55;2005
AT1;AT13;AT130;91501;00000000;2;AUT;-328;-2;76;78;-326;449;415;1082;1442;368;2005
AT1;AT13;AT130;91501;00000000;2;DEU;34;51;78;27;-17;11;11;47;64;11;2005
AT1;AT13;AT130;91501;00000000;2;POL;92;106;169;63;-14;6;13;78;85;29;2005
AT1;AT13;AT130;91501;00000000;2;ROU;49;37;88;51;12;13;7;59;53;21;2005
AT1;AT13;AT130;91501;00000000;2;SVK;17;23;55;32;-6;6;5;44;51;20;2005
AT1;AT13;AT130;91501;00000000;2;HUN;12;6;23;17;6;6;4;25;21;14;2005
AT1;AT13;AT130;91501;00000000;2;BGR;-17;0;43;43;-17;3;2;29;47;7;2005
AT1;AT13;AT130;91501;00000000;2;CZE;-4;6;14;8;-10;3;2;20;31;6;2005
AT1;AT13;AT130;91501;00000000;2;REST-EU;-1;18;35;17;-19;1;2;23;41;3;2005
AT1;AT13;AT130;91501;00000000;2;SCG;174;190;273;83;-16;31;33;406;420;126;2005
AT1;AT13;AT130;91501;00000000;2;TUR;56;123;154;31;-67;11;16;146;208;79;2005
AT1;AT13;AT130;91501;00000000;2;BIH;0;31;59;28;-31;10;14;111;138;40;2005
AT1;AT13;AT130;91501;00000000;2;HRV;-4;6;23;17;-10;3;4;22;31;10;2005
AT1;AT13;AT130;91501;00000000;2;MKD;39;22;22;0;17;8;1;30;20;8;2005
AT1;AT13;AT130;91501;00000000;2;RUS;25;15;18;3;10;31;7;44;58;15;2005
AT1;AT13;AT130;91501;00000000;2;CHN;11;18;38;20;-7;18;23;53;55;8;2005
AT1;AT13;AT130;91501;00000000;2;OTHER;116;102;175;73;14;55;29;260;272;52;2005
AT1;AT13;AT130;91501;00000000;1;AUT;-348;13;172;159;-361;478;442;1087;1484;383;2005
AT1;AT13;AT130;91501;00000000;1;DEU;27;28;71;43;-1;7;6;48;50;9;2005
AT1;AT13;AT130;91501;00000000;1;POL;168;170;254;84;-2;11;17;124;120;25;2005
AT1;AT13;AT130;91501;00000000;1;ROU;-1;-5;80;85;4;14;9;44;45;14;2005
AT1;AT13;AT130;91501;00000000;1;SVK;6;1;43;42;5;4;1;19;17;3;2005
AT1;AT13;AT130;91501;00000000;1;HUN;21;6;27;21;15;1;4;28;10;13;2005
AT1;AT13;AT130;91501;00000000;1;BGR;-7;-18;32;50;11;1;0;23;13;6;2005
AT1;AT13;AT130;91501;00000000;1;CZE;-5;-2;11;13;-3;4;6;8;9;0;2005
AT1;AT13;AT130;91501;00000000;1;REST-EU;-28;-7;74;81;-21;6;8;42;61;10;2005
AT1;AT13;AT130;91501;00000000;1;SCG;152;211;354;143;-59;39;44;478;532;113;2005
AT1;AT13;AT130;91501;00000000;1;TUR;45;86;155;69;-41;25;21;311;356;105;2005
AT1;AT13;AT130;91501;00000000;1;BIH;3;44;80;36;-41;22;24;142;181;54;2005
AT1;AT13;AT130;91501;00000000;1;HRV;6;5;25;20;1;3;4;26;24;6;2005
AT1;AT13;AT130;91501;00000000;1;MKD;36;24;33;9;12;3;2;45;34;7;2005
AT1;AT13;AT130;91501;00000000;1;RUS;25;11;20;9;14;32;15;89;92;16;2005
AT1;AT13;AT130;91501;00000000;1;CHN;-1;11;41;30;-12;11;22;66;67;7;2005
AT1;AT13;AT130;91501;00000000;1;OTHER;74;68;294;226;6;96;74;678;694;113;2005
AT1;AT13;AT130;91601;00000000;2;AUT;-29;-8;95;103;-21;548;575;1667;1661;705;2005
AT1;AT13;AT130;91601;00000000;2;DEU;71;71;91;20;0;7;16;61;52;10;2005
AT1;AT13;AT130;91601;00000000;2;POL;156;151;186;35;5;5;10;98;88;25;2005
AT1;AT13;AT130;91601;00000000;2;ROU;31;35;76;41;-4;14;17;58;59;24;2005
AT1;AT13;AT130;91601;00000000;2;SVK;42;52;73;21;-10;5;8;42;49;19;2005
AT1;AT13;AT130;91601;00000000;2;HUN;11;17;35;18;-6;7;7;24;30;3;2005
AT1;AT13;AT130;91601;00000000;2;BGR;8;8;36;28;0;2;3;34;33;7;2005
AT1;AT13;AT130;91601;00000000;2;CZE;4;8;13;5;-4;5;8;27;28;10;2005
AT1;AT13;AT130;91601;00000000;2;REST-EU;22;34;56;22;-12;3;6;37;46;14;2005
AT1;AT13;AT130;91601;00000000;2;SCG;165;212;296;84;-47;32;36;442;485;183;2005
AT1;AT13;AT130;91601;00000000;2;TUR;149;143;177;34;6;28;13;216;225;105;2005
AT1;AT13;AT130;91601;00000000;2;BIH;27;52;67;15;-25;18;13;103;133;46;2005
AT1;AT13;AT130;91601;00000000;2;HRV;11;8;20;12;3;1;5;38;31;8;2005
AT1;AT13;AT130;91601;00000000;2;MKD;16;17;21;4;-1;4;4;23;24;12;2005
AT1;AT13;AT130;91601;00000000;2;RUS;35;6;9;3;29;12;1;38;20;5;2005
AT1;AT13;AT130;91601;00000000;2;CHN;-14;9;26;17;-23;10;16;35;52;4;2005
AT1;AT13;AT130;91601;00000000;2;OTHER;113;93;211;118;20;39;25;320;314;70;2005
AT1;AT13;AT130;91601;00000000;1;AUT;-31;6;224;218;-37;483;573;1689;1636;654;2005
AT1;AT13;AT130;91601;00000000;1;DEU;62;58;78;20;4;8;11;62;55;11;2005
AT1;AT13;AT130;91601;00000000;1;POL;237;207;307;100;30;12;4;131;109;30;2005
AT1;AT13;AT130;91601;00000000;1;ROU;56;41;74;33;15;11;10;52;38;11;2005
AT1;AT13;AT130;91601;00000000;1;SVK;21;38;58;20;-17;1;5;11;24;3;2005
AT1;AT13;AT130;91601;00000000;1;HUN;8;8;19;11;0;5;3;13;15;3;2005
AT1;AT13;AT130;91601;00000000;1;BGR;-20;-12;16;28;-8;0;3;16;21;6;2005
AT1;AT13;AT130;91601;00000000;1;CZE;-4;4;11;7;-8;3;4;5;12;2;2005
