Herkunftsgebiet (Österreichisches Bundesland,Ausland) in Wien gemeldeter Personen, nach Geschlecht und Wiener Zählbezirk ;;;;;;;;;;;;;;;;;;
Place of Birth (Austrian Provinces, Foreign) of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;BORN_AT13;BORN_AT11;BORN_AT12;BORN_AT21;BORN_AT22;BORN_AT31;BORN_AT32;BORN_AT33;BORN_AT34;BORN_AT_UNCLASSIFIED;FOREIGN_BORN;REF_DATE
AT1;AT13;AT130;92301;2399;1;43;24;0;1;0;0;1;0;0;0;0;17;20130101
AT1;AT13;AT130;90101;101;2;2017;927;36;149;32;62;71;28;25;12;1;674;20140101
AT1;AT13;AT130;90101;102;2;844;382;7;57;16;23;22;8;3;3;0;323;20140101
AT1;AT13;AT130;90101;103;2;1091;467;5;62;14;42;29;8;9;6;2;447;20140101
AT1;AT13;AT130;90101;104;2;817;366;13;56;16;23;29;17;8;6;0;283;20140101
AT1;AT13;AT130;90101;105;2;1105;508;18;82;16;47;44;18;17;7;1;347;20140101
AT1;AT13;AT130;90101;106;2;1355;642;21;117;28;49;38;15;20;8;5;412;20140101
AT1;AT13;AT130;90101;107;2;1342;557;17;101;30;44;53;10;9;10;3;508;20140101
AT1;AT13;AT130;90201;201;2;6921;2919;149;671;111;164;192;48;42;31;5;2589;20140101
AT1;AT13;AT130;90201;202;2;5649;2055;94;504;83;135;193;77;65;41;8;2394;20140101
AT1;AT13;AT130;90201;203;2;6461;2515;116;647;144;197;308;97;73;40;6;2318;20140101
AT1;AT13;AT130;90201;204;2;7608;3072;144;640;124;212;294;108;73;69;7;2865;20140101
AT1;AT13;AT130;90201;205;2;4661;1809;82;432;85;137;155;53;39;21;1;1847;20140101
AT1;AT13;AT130;90201;206;2;3611;1671;82;313;64;121;104;33;17;21;6;1179;20140101
AT1;AT13;AT130;90201;207;2;6575;2225;106;523;94;151;185;61;42;31;6;3151;20140101
AT1;AT13;AT130;90201;208;2;1248;703;19;129;13;21;20;9;5;7;1;321;20140101
AT1;AT13;AT130;90201;209;2;8502;3962;146;775;86;178;155;46;37;21;11;3085;20140101
AT1;AT13;AT130;90301;301;2;5776;2464;113;531;125;205;266;94;63;30;6;1879;20140101
AT1;AT13;AT130;90301;302;2;4682;2124;99;457;100;155;190;52;53;24;6;1422;20140101
AT1;AT13;AT130;90301;303;2;3308;1450;58;221;70;115;99;57;31;18;5;1184;20140101
AT1;AT13;AT130;90301;304;2;5560;1914;113;458;78;164;189;66;49;32;8;2489;20140101
AT1;AT13;AT130;90301;305;2;4280;1767;126;422;88;156;140;48;42;14;3;1474;20140101
AT1;AT13;AT130;90301;306;2;7969;3437;233;794;125;220;242;74;55;42;7;2740;20140101
AT1;AT13;AT130;90301;307;2;2853;1292;63;276;38;63;56;14;11;5;5;1030;20140101
AT1;AT13;AT130;90301;308;2;855;411;25;116;22;35;21;8;12;5;2;198;20140101
AT1;AT13;AT130;90301;309;2;4620;2150;87;376;103;147;175;53;30;31;4;1464;20140101
AT1;AT13;AT130;90301;310;2;3961;1635;75;334;41;83;97;36;29;14;7;1610;20140101
AT1;AT13;AT130;90301;311;2;1892;897;38;168;25;52;34;14;12;5;2;645;20140101
AT1;AT13;AT130;90401;401;2;1217;475;12;83;31;34;42;19;12;11;0;498;20140101
AT1;AT13;AT130;90401;402;2;5303;2043;90;390;104;178;196;72;49;34;2;2145;20140101
AT1;AT13;AT130;90401;403;2;6569;2633;149;548;140;251;273;90;82;45;3;2355;20140101
AT1;AT13;AT130;90401;404;2;3705;1592;79;292;59;105;145;45;39;30;5;1314;20140101
AT1;AT13;AT130;90501;501;2;5890;2335;170;579;148;228;259;93;89;48;7;1934;20140101
AT1;AT13;AT130;90501;502;2;9950;3877;216;734;133;226;258;96;68;59;6;4277;20140101
AT1;AT13;AT130;90501;503;2;8483;2857;193;672;158;232;362;103;75;61;6;3764;20140101
AT1;AT13;AT130;90501;504;2;3259;1120;83;283;82;143;146;57;51;51;5;1238;20140101
AT1;AT13;AT130;90601;601;2;3864;1565;70;331;97;148;195;62;46;36;4;1310;20140101
AT1;AT13;AT130;90601;602;2;4803;1669;94;470;115;184;255;84;66;36;4;1826;20140101
AT1;AT13;AT130;90601;603;2;7178;2603;180;735;207;292;433;114;92;52;7;2463;20140101
AT1;AT13;AT130;90701;701;2;2826;1146;48;243;75;117;139;34;26;30;2;966;20140101
AT1;AT13;AT130;90701;702;2;1556;576;26;121;48;73;106;35;32;20;1;518;20140101
AT1;AT13;AT130;90701;703;2;2560;972;61;210;64;108;165;56;35;30;2;857;20140101
AT1;AT13;AT130;90701;704;2;5240;1918;123;518;119;215;319;96;81;58;3;1790;20140101
AT1;AT13;AT130;90701;705;2;4073;1393;77;374;111;144;275;79;60;47;3;1510;20140101
AT1;AT13;AT130;90801;801;2;2546;985;53;229;66;104;161;54;28;23;2;841;20140101
AT1;AT13;AT130;90801;802;2;6031;2493;120;506;149;217;406;118;69;52;3;1898;20140101
AT1;AT13;AT130;90801;803;2;3973;1539;84;370;120;161;251;66;54;37;2;1289;20140101
AT1;AT13;AT130;90801;899;2;2;2;0;0;0;0;0;0;0;0;0;0;20140101
AT1;AT13;AT130;90901;901;2;4449;1682;83;436;120;167;246;81;60;25;4;1545;20140101
AT1;AT13;AT130;90901;902;2;5782;2283;136;632;151;218;320;99;59;41;6;1837;20140101
AT1;AT13;AT130;90901;903;2;2328;833;43;206;69;79;153;38;22;25;3;857;20140101
AT1;AT13;AT130;90901;904;2;4927;1620;99;477;131;165;320;81;75;55;3;1901;20140101
AT1;AT13;AT130;90901;905;2;2870;1182;39;258;57;93;142;52;29;18;0;1000;20140101
AT1;AT13;AT130;90901;906;2;1167;475;16;81;30;40;87;17;13;1;1;406;20140101
AT1;AT13;AT130;91001;1001;2;937;409;20;54;8;13;23;7;8;6;0;389;20140101
AT1;AT13;AT130;91001;1002;2;9751;3873;198;698;59;142;99;41;26;11;11;4593;20140101
AT1;AT13;AT130;91001;1003;2;3693;1612;94;309;23;64;36;9;20;11;4;1511;20140101
AT1;AT13;AT130;91001;1004;2;4021;1388;81;242;49;56;58;16;22;15;3;2091;20140101
AT1;AT13;AT130;91001;1005;2;8918;3599;249;583;53;138;134;33;31;12;6;4080;20140101
AT1;AT13;AT130;91001;1006;2;6210;2145;131;355;35;83;82;21;28;28;7;3295;20140101
AT1;AT13;AT130;91001;1007;2;6452;2851;226;576;55;131;79;32;30;15;5;2452;20140101
AT1;AT13;AT130;91001;1008;2;4902;1902;131;345;28;92;64;32;17;8;3;2280;20140101
AT1;AT13;AT130;91001;1009;2;2527;1250;75;235;17;58;31;12;3;9;5;832;20140101
AT1;AT13;AT130;91001;1010;2;8973;4285;234;791;61;146;92;30;25;16;11;3282;20140101
AT1;AT13;AT130;91001;1011;2;4625;2600;100;332;29;60;41;16;10;7;10;1420;20140101
AT1;AT13;AT130;91001;1012;2;1276;587;39;99;13;39;26;9;10;4;0;450;20140101
AT1;AT13;AT130;91001;1013;2;2722;1726;71;239;24;39;23;11;3;4;4;578;20140101
AT1;AT13;AT130;91001;1014;2;2250;1434;58;218;17;41;17;4;7;4;7;443;20140101
AT1;AT13;AT130;91001;1015;2;3136;1845;68;239;18;71;33;13;5;4;4;836;20140101
AT1;AT13;AT130;91001;1016;2;3085;2032;74;270;22;61;39;17;11;4;4;551;20140101
AT1;AT13;AT130;91001;1017;2;440;334;9;38;3;8;3;1;1;1;2;40;20140101
AT1;AT13;AT130;91001;1018;2;2283;1473;66;236;31;57;38;11;8;3;3;357;20140101
AT1;AT13;AT130;91001;1019;2;1408;895;27;139;9;36;27;7;3;5;1;259;20140101
AT1;AT13;AT130;91001;1020;2;5202;3101;150;502;41;110;59;11;19;4;20;1185;20140101
AT1;AT13;AT130;91001;1021;2;3555;2243;81;317;33;87;54;11;9;5;0;715;20140101
AT1;AT13;AT130;91001;1022;2;3396;1176;103;249;38;63;67;27;19;9;3;1642;20140101
AT1;AT13;AT130;91001;1023;2;5092;2427;131;331;40;65;58;27;13;15;4;1981;20140101
AT1;AT13;AT130;91001;1099;2;95;56;3;5;0;1;0;0;0;0;0;30;20140101
AT1;AT13;AT130;91101;1101;2;1043;296;29;106;28;58;64;15;7;12;1;427;20140101
AT1;AT13;AT130;91101;1102;2;7113;3393;183;565;37;134;86;25;14;12;6;2658;20140101
AT1;AT13;AT130;91101;1103;2;8315;3766;142;556;63;136;107;40;24;15;6;3460;20140101
AT1;AT13;AT130;91101;1104;2;2292;1079;49;270;10;37;35;5;5;4;0;798;20140101
AT1;AT13;AT130;91101;1105;2;5709;3292;145;471;45;100;65;22;12;3;2;1552;20140101
AT1;AT13;AT130;91101;1106;2;154;89;6;21;2;1;1;0;0;0;0;34;20140101
AT1;AT13;AT130;91101;1107;2;3494;2087;96;312;21;53;27;14;9;4;9;862;20140101
AT1;AT13;AT130;91101;1108;2;420;288;7;45;2;12;4;2;5;0;0;55;20140101
AT1;AT13;AT130;91101;1109;2;1268;803;37;99;13;21;9;9;1;0;1;275;20140101
AT1;AT13;AT130;91101;1110;2;13342;7728;323;1155;82;226;135;34;40;16;12;3591;20140101
AT1;AT13;AT130;91101;1111;2;2263;1158;38;166;4;31;21;4;4;5;0;832;20140101
AT1;AT13;AT130;91101;1112;2;168;110;5;21;0;1;1;0;0;0;0;30;20140101
AT1;AT13;AT130;91101;1113;2;2429;1364;90;228;17;46;24;4;6;2;1;647;20140101
AT1;AT13;AT130;91101;1199;2;45;35;1;5;0;0;0;1;1;0;0;2;20140101
AT1;AT13;AT130;91201;1201;2;2058;805;49;149;22;45;57;14;8;11;2;896;20140101
AT1;AT13;AT130;91201;1202;2;8996;3725;204;725;103;141;163;42;38;23;10;3822;20140101
AT1;AT13;AT130;91201;1203;2;2604;1255;42;169;11;30;22;7;8;2;1;1057;20140101
AT1;AT13;AT130;91201;1204;2;4588;1710;108;353;72;123;123;50;30;19;5;1995;20140101
AT1;AT13;AT130;91201;1205;2;4365;1821;91;423;60;116;98;37;33;35;1;1650;20140101
AT1;AT13;AT130;91201;1206;2;4685;1762;114;403;89;137;163;47;41;25;5;1899;20140101
AT1;AT13;AT130;91201;1207;2;3585;1933;70;327;36;63;57;24;18;6;3;1048;20140101
AT1;AT13;AT130;91201;1208;2;2288;1068;44;206;16;53;39;12;11;8;6;825;20140101
AT1;AT13;AT130;91201;1209;2;4177;2163;54;292;26;57;36;14;9;5;4;1517;20140101
AT1;AT13;AT130;91201;1210;2;4968;2530;127;468;64;126;105;29;35;13;8;1463;20140101
AT1;AT13;AT130;91201;1211;2;5072;2946;115;515;66;147;105;32;37;14;8;1087;20140101
AT1;AT13;AT130;91201;1299;2;3;1;0;0;0;1;1;0;0;0;0;0;20140101
AT1;AT13;AT130;91301;1301;2;237;118;3;28;2;8;9;2;1;1;0;65;20140101
AT1;AT13;AT130;91301;1302;2;3319;1765;31;226;71;104;122;50;32;17;1;900;20140101
AT1;AT13;AT130;91301;1303;2;4954;2475;101;482;87;188;156;46;48;26;5;1340;20140101
AT1;AT13;AT130;91301;1304;2;5529;3018;84;476;94;215;206;77;37;39;7;1276;20140101
AT1;AT13;AT130;91301;1305;2;2315;1333;33;206;56;65;69;32;25;7;0;489;20140101
AT1;AT13;AT130;91301;1306;2;1348;752;24;121;19;41;46;17;10;2;1;315;20140101
AT1;AT13;AT130;91301;1307;2;1760;985;29;184;21;50;39;8;14;4;1;425;20140101
AT1;AT13;AT130;91301;1308;2;3593;2035;70;371;49;108;109;36;22;7;4;782;20140101
AT1;AT13;AT130;91301;1309;2;2564;1571;56;235;35;59;33;10;10;0;3;552;20140101
AT1;AT13;AT130;91301;1310;2;93;54;1;11;0;7;3;0;1;0;0;16;20140101
AT1;AT13;AT130;91301;1311;2;2203;1472;46;192;30;49;45;15;9;8;2;335;20140101
AT1;AT13;AT130;91301;1399;2;9;3;0;2;0;0;2;0;0;0;0;2;20140101
AT1;AT13;AT130;91401;1401;2;3568;1625;86;360;61;106;116;36;31;21;3;1123;20140101
AT1;AT13;AT130;91401;1402;2;4307;1579;74;305;64;115;128;37;27;20;3;1955;20140101
AT1;AT13;AT130;91401;1403;2;4780;2268;73;413;103;146;162;52;46;29;8;1480;20140101
AT1;AT13;AT130;91401;1404;2;10357;5021;231;995;121;247;232;54;55;27;7;3367;20140101
AT1;AT13;AT130;91401;1405;2;2228;1376;37;192;35;68;47;14;8;6;0;445;20140101
AT1;AT13;AT130;91401;1406;2;6398;3286;138;685;87;176;124;49;26;6;5;1816;20140101
AT1;AT13;AT130;91401;1407;2;1584;904;31;115;12;24;18;6;4;2;4;464;20140101
AT1;AT13;AT130;91401;1408;2;2035;1223;46;223;29;48;50;15;12;5;4;380;20140101
AT1;AT13;AT130;91401;1409;2;102;59;6;10;0;4;3;2;0;1;0;17;20140101
AT1;AT13;AT130;91401;1410;2;4117;2291;66;400;67;126;134;37;34;13;4;945;20140101
AT1;AT13;AT130;91401;1411;2;3421;2310;60;290;32;75;99;22;15;7;6;505;20140101
AT1;AT13;AT130;91401;1412;2;3130;1904;50;301;46;98;108;30;27;11;1;554;20140101
AT1;AT13;AT130;91401;1499;2;59;32;0;8;0;1;2;0;0;0;0;16;20140101
AT1;AT13;AT130;91501;1501;2;5483;2173;98;476;76;119;193;56;28;34;4;2226;20140101
AT1;AT13;AT130;91501;1502;2;4902;1445;92;352;98;148;190;60;43;38;5;2431;20140101
AT1;AT13;AT130;91501;1503;2;6224;1932;122;425;85;145;245;42;57;38;8;3125;20140101
AT1;AT13;AT130;91501;1504;2;3812;1294;74;275;46;71;99;34;17;27;2;1873;20140101
AT1;AT13;AT130;91501;1505;2;5799;2301;134;488;96;151;146;50;45;17;9;2362;20140101
AT1;AT13;AT130;91501;1506;2;7138;2483;138;564;103;154;228;48;49;50;4;3317;20140101
AT1;AT13;AT130;91501;1507;2;4584;2141;103;449;44;94;102;24;30;14;7;1576;20140101
AT1;AT13;AT130;91601;1601;2;7089;2330;127;608;124;179;329;68;93;62;10;3159;20140101
AT1;AT13;AT130;91601;1602;2;4154;1210;56;254;72;83;135;41;46;31;2;2224;20140101
AT1;AT13;AT130;91601;1603;2;6454;3024;112;588;74;143;124;38;30;25;4;2292;20140101
AT1;AT13;AT130;91601;1604;2;4300;1924;77;411;57;102;141;39;33;17;5;1494;20140101
AT1;AT13;AT130;91601;1605;2;8246;3466;160;714;114;207;266;67;42;35;4;3171;20140101
AT1;AT13;AT130;91601;1606;2;5408;2695;91;441;64;110;127;28;41;10;7;1794;20140101
AT1;AT13;AT130;91601;1607;2;5467;2581;106;531;56;138;136;49;29;23;4;1814;20140101
AT1;AT13;AT130;91601;1608;2;1930;1233;28;227;21;46;31;8;5;5;1;325;20140101
AT1;AT13;AT130;91601;1609;2;2820;1815;43;233;51;89;106;32;27;11;3;410;20140101
AT1;AT13;AT130;91601;1610;2;5118;1583;57;311;58;86;154;42;22;24;4;2777;20140101
AT1;AT13;AT130;91601;1699;2;70;47;1;8;0;2;1;0;0;0;0;11;20140101
AT1;AT13;AT130;91701;1701;2;5405;2072;85;450;104;129;244;67;49;38;3;2164;20140101
AT1;AT13;AT130;91701;1702;2;7291;2627;128;597;123;183;274;68;71;51;5;3164;20140101
AT1;AT13;AT130;91701;1703;2;8811;3836;157;791;116;189;294;69;60;43;8;3248;20140101
AT1;AT13;AT130;91701;1704;2;2066;1252;32;191;39;54;54;12;23;12;1;396;20140101
AT1;AT13;AT130;91701;1705;2;3228;1954;31;259;46;76;105;26;25;12;3;691;20140101
AT1;AT13;AT130;91701;1706;2;1312;740;13;106;16;26;40;19;13;7;3;329;20140101
AT1;AT13;AT130;91701;1799;2;11;10;0;0;1;0;0;0;0;0;0;0;20140101
AT1;AT13;AT130;91801;1801;2;1145;578;15;69;30;39;46;18;12;3;0;335;20140101
AT1;AT13;AT130;91801;1802;2;7603;3221;106;621;175;258;422;120;88;56;9;2527;20140101
AT1;AT13;AT130;91801;1803;2;7848;2910;121;666;224;276;388;122;69;52;6;3014;20140101
AT1;AT13;AT130;91801;1804;2;4868;2587;72;412;98;163;158;61;37;24;6;1250;20140101
AT1;AT13;AT130;91801;1805;2;5077;2767;73;389;121;162;175;73;43;25;3;1246;20140101
AT1;AT13;AT130;91901;1901;2;3122;1646;41;285;58;85;90;32;13;6;7;859;20140101
AT1;AT13;AT130;91901;1902;2;5240;2597;94;574;54;131;91;33;26;14;3;1623;20140101
AT1;AT13;AT130;91901;1903;2;137;46;1;17;4;10;5;3;1;1;0;49;20140101
AT1;AT13;AT130;91901;1904;2;7363;3449;111;660;122;189;233;87;68;39;14;2391;20140101
AT1;AT13;AT130;91901;1905;2;3851;2029;55;277;78;89;89;33;32;12;4;1153;20140101
AT1;AT13;AT130;91901;1906;2;2591;1436;39;201;54;65;71;25;22;14;4;660;20140101
AT1;AT13;AT130;91901;1907;2;1591;919;18;117;31;44;37;14;11;9;4;387;20140101
AT1;AT13;AT130;91901;1908;2;6944;3703;122;689;108;180;148;49;39;17;12;1877;20140101
AT1;AT13;AT130;91901;1909;2;2046;959;22;104;48;53;73;18;24;12;3;730;20140101
AT1;AT13;AT130;91901;1910;2;4787;2714;69;375;79;122;122;41;47;22;8;1188;20140101
AT1;AT13;AT130;91901;1999;2;4;2;0;0;0;0;0;0;0;0;0;2;20140101
AT1;AT13;AT130;92001;2001;2;4364;2076;54;401;35;71;66;12;11;5;5;1628;20140101
AT1;AT13;AT130;92001;2002;2;7508;2854;134;749;76;159;112;43;38;18;9;3316;20140101
AT1;AT13;AT130;92001;2003;2;6912;2588;117;721;94;191;204;62;45;41;8;2841;20140101
AT1;AT13;AT130;92001;2004;2;4883;2040;83;481;53;68;92;26;19;14;5;2002;20140101
AT1;AT13;AT130;92001;2005;2;5644;1870;96;475;79;151;156;42;52;28;2;2693;20140101
AT1;AT13;AT130;92001;2006;2;4504;2032;74;460;45;69;71;15;11;7;4;1716;20140101
AT1;AT13;AT130;92001;2007;2;6783;3043;116;719;68;132;116;23;23;18;10;2515;20140101
AT1;AT13;AT130;92001;2008;2;2800;1051;48;323;29;48;53;28;12;15;8;1185;20140101
AT1;AT13;AT130;92001;2099;2;41;16;1;7;3;0;3;0;0;0;0;11;20140101
AT1;AT13;AT130;92101;2101;2;683;468;6;89;8;14;15;2;6;3;0;72;20140101
AT1;AT13;AT130;92101;2102;2;3631;2200;36;424;31;96;62;18;15;7;2;740;20140101
AT1;AT13;AT130;92101;2103;2;2851;1778;36;374;23;58;31;8;17;2;0;524;20140101
AT1;AT13;AT130;92101;2104;2;2107;1310;32;268;12;36;26;5;6;3;5;404;20140101
AT1;AT13;AT130;92101;2105;2;9839;5618;176;1056;49;110;85;26;26;10;19;2664;20140101
AT1;AT13;AT130;92101;2106;2;441;251;5;36;4;9;8;1;2;2;1;122;20140101
AT1;AT13;AT130;92101;2107;2;1697;921;22;208;13;36;32;7;5;0;1;452;20140101
AT1;AT13;AT130;92101;2108;2;1359;849;29;168;10;24;13;5;3;0;1;257;20140101
AT1;AT13;AT130;92101;2109;2;3574;2157;46;388;30;65;38;14;9;6;6;815;20140101
AT1;AT13;AT130;92101;2110;2;2391;1399;34;217;16;27;21;13;14;2;2;646;20140101
AT1;AT13;AT130;92101;2111;2;2631;1470;40;289;27;53;40;10;14;2;2;684;20140101
AT1;AT13;AT130;92101;2112;2;4254;2424;46;429;19;52;42;6;20;3;0;1213;20140101
AT1;AT13;AT130;92101;2113;2;2537;1594;45;334;33;54;48;14;16;7;0;392;20140101
AT1;AT13;AT130;92101;2114;2;2694;1580;51;415;14;37;28;11;12;2;6;538;20140101
AT1;AT13;AT130;92101;2115;2;2531;1526;35;323;22;37;36;11;7;0;2;532;20140101
AT1;AT13;AT130;92101;2116;2;1731;1197;31;206;17;25;20;6;6;1;3;219;20140101
AT1;AT13;AT130;92101;2117;2;3443;1983;53;324;17;41;26;15;14;5;4;961;20140101
AT1;AT13;AT130;92101;2118;2;3643;1849;45;409;29;63;43;11;14;12;5;1163;20140101
AT1;AT13;AT130;92101;2119;2;1674;943;25;220;12;22;15;8;4;1;2;422;20140101
AT1;AT13;AT130;92101;2120;2;905;392;13;113;7;20;8;5;3;0;1;343;20140101
AT1;AT13;AT130;92101;2121;2;3141;1454;40;362;12;61;43;10;5;5;2;1147;20140101
AT1;AT13;AT130;92101;2122;2;4627;2231;74;541;31;107;53;37;15;12;8;1518;20140101
AT1;AT13;AT130;92101;2123;2;5418;2524;86;678;59;117;105;33;26;15;6;1769;20140101
AT1;AT13;AT130;92101;2124;2;2277;1262;41;306;23;56;22;12;8;7;2;538;20140101
AT1;AT13;AT130;92101;2125;2;2453;1369;36;268;31;59;47;14;19;3;1;606;20140101
AT1;AT13;AT130;92101;2126;2;3907;2117;64;483;43;75;94;20;19;7;6;979;20140101
AT1;AT13;AT130;92101;2127;2;795;465;19;68;3;15;15;3;0;1;2;204;20140101
AT1;AT13;AT130;92101;2128;2;120;41;1;13;0;0;0;1;0;0;0;64;20140101
AT1;AT13;AT130;92101;2129;2;92;67;3;15;0;3;2;0;0;0;0;2;20140101
AT1;AT13;AT130;92101;2130;2;8;3;0;2;0;0;0;0;0;0;0;3;20140101
AT1;AT13;AT130;92101;2199;2;99;76;0;13;0;3;0;1;0;0;0;6;20140101
AT1;AT13;AT130;92201;2201;2;1025;595;19;135;15;26;12;3;3;0;0;217;20140101
AT1;AT13;AT130;92201;2202;2;2514;1589;32;251;22;52;24;9;4;1;3;527;20140101
AT1;AT13;AT130;92201;2203;2;731;477;11;71;6;11;8;1;2;1;2;141;20140101
AT1;AT13;AT130;92201;2204;2;1988;1291;43;211;18;45;27;6;7;2;3;335;20140101
AT1;AT13;AT130;92201;2205;2;2782;1790;51;318;26;68;30;8;10;2;1;478;20140101
AT1;AT13;AT130;92201;2206;2;5898;3650;100;593;34;102;47;20;18;8;11;1315;20140101
AT1;AT13;AT130;92201;2207;2;2459;1543;35;242;20;60;34;8;11;2;2;502;20140101
AT1;AT13;AT130;92201;2208;2;8763;4601;123;793;46;126;95;36;24;11;7;2901;20140101
AT1;AT13;AT130;92201;2209;2;7560;4182;128;733;65;143;93;34;25;10;3;2144;20140101
AT1;AT13;AT130;92201;2210;2;3880;1874;64;383;50;104;70;15;11;5;2;1302;20140101
AT1;AT13;AT130;92201;2211;2;5746;3066;79;597;60;120;84;31;17;10;3;1679;20140101
AT1;AT13;AT130;92201;2212;2;1752;932;11;146;20;27;23;9;9;3;2;570;20140101
AT1;AT13;AT130;92201;2213;2;3559;2025;47;350;36;80;38;8;16;7;3;949;20140101
AT1;AT13;AT130;92201;2214;2;2693;1894;30;257;11;37;40;10;8;4;4;398;20140101
AT1;AT13;AT130;92201;2215;2;4663;2839;82;393;33;82;50;18;19;5;7;1135;20140101
AT1;AT13;AT130;92201;2216;2;574;327;15;92;5;10;9;4;1;0;1;110;20140101
AT1;AT13;AT130;92201;2217;2;917;600;16;98;3;31;15;5;2;4;0;143;20140101
AT1;AT13;AT130;92201;2218;2;2970;1851;55;337;28;56;46;12;9;7;5;564;20140101
AT1;AT13;AT130;92201;2219;2;2943;1582;52;276;31;62;39;11;10;8;9;863;20140101
AT1;AT13;AT130;92201;2220;2;1585;959;25;117;6;19;22;6;2;5;1;423;20140101
AT1;AT13;AT130;92201;2221;2;1300;774;22;136;12;28;20;6;8;1;1;292;20140101
AT1;AT13;AT130;92201;2222;2;3147;1980;40;276;19;42;34;8;3;3;2;740;20140101
AT1;AT13;AT130;92201;2223;2;2465;1489;33;233;31;61;37;11;5;4;1;560;20140101
AT1;AT13;AT130;92201;2224;2;3051;1924;41;292;32;68;51;18;5;8;3;609;20140101
AT1;AT13;AT130;92201;2225;2;1071;731;26;106;6;18;14;9;2;4;0;155;20140101
AT1;AT13;AT130;92201;2226;2;1959;1222;43;211;21;58;28;8;11;1;5;351;20140101
AT1;AT13;AT130;92201;2227;2;3544;2295;52;352;33;80;54;32;17;3;4;622;20140101
AT1;AT13;AT130;92201;2228;2;1932;1245;35;169;24;35;29;7;10;6;2;370;20140101
AT1;AT13;AT130;92201;2229;2;1839;1126;33;177;15;38;11;5;7;0;1;426;20140101
AT1;AT13;AT130;92201;2230;2;5;3;0;1;0;0;0;0;0;0;0;1;20140101
AT1;AT13;AT130;92201;2231;2;532;246;5;46;6;10;22;3;5;7;0;182;20140101
AT1;AT13;AT130;92201;2232;2;2129;781;38;177;37;62;46;16;14;10;0;948;20140101
AT1;AT13;AT130;92201;2299;2;133;87;3;23;1;1;1;1;0;0;0;16;20140101
AT1;AT13;AT130;92301;2301;2;1262;716;30;122;8;31;17;5;8;6;0;319;20140101
AT1;AT13;AT130;92301;2302;2;2395;1265;56;260;27;55;32;13;9;8;2;668;20140101
AT1;AT13;AT130;92301;2303;2;1876;1203;49;206;14;35;20;11;5;0;3;330;20140101
AT1;AT13;AT130;92301;2304;2;4030;2304;106;385;39;96;42;17;7;8;6;1020;20140101
AT1;AT13;AT130;92301;2305;2;4747;2556;120;626;48;132;56;17;21;10;4;1157;20140101
AT1;AT13;AT130;92301;2306;2;462;262;14;78;4;9;4;3;0;0;0;88;20140101
AT1;AT13;AT130;92301;2307;2;4870;2722;111;482;42;135;80;22;20;15;6;1235;20140101
AT1;AT13;AT130;92301;2308;2;2285;1398;54;242;26;53;40;10;7;6;3;446;20140101
AT1;AT13;AT130;92301;2309;2;3806;2251;84;404;49;85;75;23;21;12;3;799;20140101
AT1;AT13;AT130;92301;2310;2;2762;1620;79;337;32;62;40;13;4;4;3;568;20140101
AT1;AT13;AT130;92301;2311;2;4222;2269;102;548;47;131;70;26;17;9;7;996;20140101
AT1;AT13;AT130;92301;2312;2;2907;1715;39;348;31;65;56;19;17;6;4;607;20140101
AT1;AT13;AT130;92301;2313;2;2184;1393;34;231;37;55;44;25;18;8;1;338;20140101
AT1;AT13;AT130;92301;2314;2;2565;1587;50;215;35;92;60;33;15;12;3;463;20140101
AT1;AT13;AT130;92301;2315;2;1190;719;15;103;16;35;36;16;15;5;0;230;20140101
AT1;AT13;AT130;92301;2316;2;1218;686;16;135;9;42;44;11;10;10;2;253;20140101
AT1;AT13;AT130;92301;2317;2;122;69;1;7;1;1;2;1;0;2;0;38;20140101
AT1;AT13;AT130;92301;2318;2;2786;1774;63;292;27;59;42;19;8;2;1;499;20140101
AT1;AT13;AT130;92301;2319;2;5195;3089;130;609;55;162;116;22;17;7;4;984;20140101
AT1;AT13;AT130;92301;2399;2;55;28;1;4;0;1;1;1;0;0;0;19;20140101
AT1;AT13;AT130;90101;101;1;1843;925;21;99;27;67;63;21;21;15;1;583;20140101
AT1;AT13;AT130;90101;102;1;727;357;3;46;12;25;19;10;7;3;0;245;20140101
AT1;AT13;AT130;90101;103;1;1030;495;11;52;13;31;27;7;13;2;2;377;20140101
AT1;AT13;AT130;90101;104;1;747;384;4;44;21;23;21;10;11;5;0;224;20140101
AT1;AT13;AT130;90101;105;1;1013;521;9;63;24;40;46;12;7;5;0;286;20140101
AT1;AT13;AT130;90101;106;1;1200;637;14;71;29;40;48;34;12;13;0;302;20140101
AT1;AT13;AT130;90101;107;1;1311;613;12;67;25;48;47;21;18;8;2;450;20140101
AT1;AT13;AT130;90201;201;1;6768;3204;115;597;115;181;214;43;54;29;3;2213;20140101
AT1;AT13;AT130;90201;202;1;5637;1986;64;424;92;138;168;71;54;42;9;2589;20140101
AT1;AT13;AT130;90201;203;1;6038;2559;76;509;124;186;294;89;61;55;4;2081;20140101
AT1;AT13;AT130;90201;204;1;7268;3071;78;531;107;201;251;75;80;64;5;2805;20140101
AT1;AT13;AT130;90201;205;1;4389;1787;64;338;70;106;136;50;42;32;9;1755;20140101
